"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200623,2020-06-23,090741,CME ,00,090 ,  120862,   11763,   15232,    2840,   38030,   18109,    4985,    9895,   40780,   12764,   12586,     834,     315,   93178,   95857,   27684,   25005,  -21107,  -13823,   -8228,   -8031,    -302,    1989,    -367,    2583,   -3570,   -1544,    -183,     -94,      -8,  -21674,  -19853,     567,   -1254,  100.0,    9.7,   12.6,    2.3,   31.5,   15.0,    4.1,    8.2,   33.7,   10.6,   10.4,    0.7,    0.3,   77.1,   79.3,   22.9,   20.7,     85,      5,      6,      7,     12,     14,     11,     11,     24,     12,     10,.,.,     53,     65,    28.9,    24.9,    40.8,    39.2,    28.1,    24.9,    38.0,    38.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200616,2020-06-16,090741,CME ,00,090 ,  141969,   25586,   23460,   10871,   38332,   16119,    5351,    7312,   44350,   14308,   12768,     927,     323,  114852,  115710,   27117,   26259,    5971,   -2378,    8618,    6193,    5032,   -4524,     631,   -3714,   -2259,    2364,     200,   -1909,    -229,    8099,    8885,   -2128,   -2914,  100.0,   18.0,   16.5,    7.7,   27.0,   11.4,    3.8,    5.2,   31.2,   10.1,    9.0,    0.7,    0.2,   80.9,   81.5,   19.1,   18.5,     88,      7,      7,      9,     14,     13,     12,      9,     25,     13,     10,.,.,     57,     68,    29.5,    30.8,    42.3,    44.3,    26.0,    29.5,    35.9,    39.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200609,2020-06-09,090741,CME ,00,090 ,  135998,   27965,   14842,    4678,   33300,   20644,    4720,   11026,   46609,   11945,   12569,    2836,     552,  106753,  106825,   29245,   29173,  -15967,   -3093,    3464,   -4595,     773,   -1690,   -3777,     -70,   -3902,   -5728,    1998,     601,     171,  -14323,  -15456,   -1644,    -511,  100.0,   20.6,   10.9,    3.4,   24.5,   15.2,    3.5,    8.1,   34.3,    8.8,    9.2,    2.1,    0.4,   78.5,   78.5,   21.5,   21.5,     99,      8,      5,      9,     13,     14,      9,     15,     27,     13,     10,      7,      4,     62,     72,    26.6,    27.7,    38.5,    41.1,    25.4,    26.9,    35.6,    38.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200602,2020-06-02,090741,CME ,00,090 ,  151965,   31058,   11378,    9273,   32527,   22334,    8497,   11097,   50511,   17673,   10571,    2235,     381,  121076,  122281,   30889,   29684,    2206,     499,    3728,    2222,    1867,   -5448,     493,   -3929,    3603,     269,     374,     276,     -28,    1768,    5115,     438,   -2909,  100.0,   20.4,    7.5,    6.1,   21.4,   14.7,    5.6,    7.3,   33.2,   11.6,    7.0,    1.5,    0.3,   79.7,   80.5,   20.3,   19.5,     99,      8,      5,      9,     12,     16,     11,     14,     30,     11,      9,      5,.,     60,     73,    26.6,    24.7,    39.6,    38.8,    25.7,    24.0,    35.6,    35.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200526,2020-05-26,090741,CME ,00,090 ,  149759,   30558,    7650,    7052,   30659,   27782,    8004,   15026,   46908,   17404,   10196,    1958,     409,  119308,  117166,   30451,   32593,    1385,     563,    1778,   -1698,      63,   -1955,    1531,    -413,   -1315,    1400,   -1224,     139,    -402,    -179,    -522,    1564,    1907,  100.0,   20.4,    5.1,    4.7,   20.5,   18.6,    5.3,   10.0,   31.3,   11.6,    6.8,    1.3,    0.3,   79.7,   78.2,   20.3,   21.8,    102,      8,      6,      8,     12,     15,     11,     20,     27,     13,      9,      4,.,     64,     73,    27.2,    23.3,    39.2,    37.4,    26.2,    22.8,    35.5,    31.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200519,2020-05-19,090741,CME ,00,090 ,  148374,   29995,    5872,    8749,   30596,   29737,    6473,   15438,   48222,   16004,   11420,    1819,     811,  119487,  117688,   28887,   30686,   10504,    -623,      95,    2427,    -109,     168,     634,    6129,    8566,    -157,    -209,    -115,     -24,    8069,   11594,    2435,   -1090,  100.0,   20.2,    4.0,    5.9,   20.6,   20.0,    4.4,   10.4,   32.5,   10.8,    7.7,    1.2,    0.5,   80.5,   79.3,   19.5,   20.7,    107,      8,      6,      9,     12,     17,     12,     19,     30,     14,     11,      4,      5,     70,     77,    26.6,    24.1,    38.6,    37.3,    25.2,    23.5,    34.9,    31.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200512,2020-05-12,090741,CME ,00,090 ,  137870,   30618,    5777,    6322,   30705,   29569,    5839,    9310,   39657,   16161,   11629,    1934,     835,  111419,  106094,   26451,   31776,   -3031,    2721,     129,   -2409,     397,   -1127,      -5,    -505,    1608,   -2999,    -334,    -421,      16,   -3118,   -5209,      87,    2178,  100.0,   22.2,    4.2,    4.6,   22.3,   21.4,    4.2,    6.8,   28.8,   11.7,    8.4,    1.4,    0.6,   80.8,   77.0,   19.2,   23.0,     96,      8,      5,      8,     13,     15,     12,     14,     26,     15,     10,      5,      5,     63,     73,    27.8,    26.6,    40.2,    39.0,    26.2,    25.6,    36.9,    32.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200505,2020-05-05,090741,CME ,00,090 ,  140901,   27897,    5648,    8732,   30308,   30697,    5844,    9814,   38049,   19159,   11963,    2356,     819,  114536,  111303,   26365,   29598,    3061,   -1327,    1154,    1209,     544,    1185,    -222,    1923,     693,    1570,   -1012,     673,      15,    2701,    6277,     360,   -3216,  100.0,   19.8,    4.0,    6.2,   21.5,   21.8,    4.1,    7.0,   27.0,   13.6,    8.5,    1.7,    0.6,   81.3,   79.0,   18.7,   21.0,    100,      9,      5,      9,     14,     15,     12,     17,     24,     16,     10,      6,      5,     67,     75,    26.4,    25.7,    39.2,    39.1,    24.8,    24.6,    35.1,    32.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200428,2020-04-28,090741,CME ,00,090 ,  137840,   29224,    4493,    7522,   29764,   29512,    6066,    7891,   37357,   17590,   12975,    1683,     803,  111836,  105027,   26004,   32813,   -5055,      25,    -689,    -734,   -1452,     808,     840,   -2372,     920,    -538,   -1033,   -2755,      -3,   -5269,   -2152,     214,   -2903,  100.0,   21.2,    3.3,    5.5,   21.6,   21.4,    4.4,    5.7,   27.1,   12.8,    9.4,    1.2,    0.6,   81.1,   76.2,   18.9,   23.8,     93,      9,      5,      9,     11,     17,     12,     13,     21,     13,     11,      5,      5,     61,     71,    26.1,    25.0,    39.1,    38.1,    24.7,    24.3,    35.4,    30.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200421,2020-04-21,090741,CME ,00,090 ,  142895,   29200,    5183,    8256,   31216,   28704,    5227,   10263,   36436,   18128,   14008,    4438,     807,  117105,  107179,   25790,   35716,    4557,    1748,   -2157,     205,     300,     393,    -961,    1249,    2212,    1876,     245,     605,     361,    5024,    2534,    -467,    2023,  100.0,   20.4,    3.6,    5.8,   21.8,   20.1,    3.7,    7.2,   25.5,   12.7,    9.8,    3.1,    0.6,   82.0,   75.0,   18.0,   25.0,     95,      8,      4,      7,     12,     16,     11,     14,     21,     12,     12,      7,.,     59,     69,    25.8,    25.0,    38.6,    37.1,    24.4,    23.4,    34.8,    29.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200414,2020-04-14,090741,CME ,00,090 ,  138338,   27451,    7340,    8051,   30916,   28311,    6187,    9014,   34224,   16251,   13763,    3833,     446,  112080,  104644,   26258,   33694,    1681,    1944,    -965,     338,    -570,     337,     946,    1050,    -129,   -1493,      -3,     611,     -11,    2201,    -366,    -520,    2047,  100.0,   19.8,    5.3,    5.8,   22.3,   20.5,    4.5,    6.5,   24.7,   11.7,    9.9,    2.8,    0.3,   81.0,   75.6,   19.0,   24.4,     91,      8,      4,      8,     10,     18,     11,     13,     21,     10,     13,      4,.,     56,     66,    27.1,    23.1,    39.2,    36.7,    25.2,    22.6,    35.7,    30.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200407,2020-04-07,090741,CME ,00,090 ,  136657,   25507,    8305,    7713,   31486,   27974,    5241,    7964,   34354,   17744,   13766,    3222,     457,  109880,  105010,   26777,   31647,  -14489,     454,   -4949,    -732,   -2174,    1102,   -4082,   -3362,   -2755,   -3479,    -915,    -600,     -13,  -14305,  -15508,    -184,    1019,  100.0,   18.7,    6.1,    5.6,   23.0,   20.5,    3.8,    5.8,   25.1,   13.0,   10.1,    2.4,    0.3,   80.4,   76.8,   19.6,   23.2,     86,      7,      4,      7,     10,     17,     10,     13,     19,     11,     13,.,.,     55,     61,    27.0,    23.7,    39.7,    37.4,    25.1,    22.2,    35.8,    29.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200331,2020-03-31,090741,CME ,00,090 ,  151146,   25054,   13254,    8445,   33661,   26872,    9324,   11327,   37108,   21224,   14681,    3822,     470,  124184,  120519,   26962,   30627,   -5568,   -1509,    5166,     -68,    -525,   -4870,    -365,    -429,   -4305,   -2715,    1052,     -36,     -17,   -4576,   -7211,    -992,    1643,  100.0,   16.6,    8.8,    5.6,   22.3,   17.8,    6.2,    7.5,   24.6,   14.0,    9.7,    2.5,    0.3,   82.2,   79.7,   17.8,   20.3,     96,      6,      8,      8,     12,     14,     10,     15,     22,     13,     14,      4,.,     61,     68,    26.1,    22.6,    38.5,    37.5,    24.3,    21.4,    33.9,    30.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200324,2020-03-24,090741,CME ,00,090 ,  156714,   26563,    8088,    8513,   34185,   31742,    9689,   11756,   41414,   23939,   13629,    3858,     487,  128760,  127730,   27954,   28984,  -55576,  -13433,  -19122,  -18845,   -1257,   -4928,    1109,  -21604,     380,     658,    1306,    1623,     434,  -51633,  -38692,   -3943,  -16884,  100.0,   16.9,    5.2,    5.4,   21.8,   20.3,    6.2,    7.5,   26.4,   15.3,    8.7,    2.5,    0.3,   82.2,   81.5,   17.8,   18.5,     96,      7,      5,      6,     12,     16,      9,     13,     24,     17,     12,      5,.,     62,     67,    25.1,    25.7,    39.2,    39.5,    23.5,    23.2,    33.3,    31.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200317,2020-03-17,090741,CME ,00,090 ,  212290,   39995,   27211,   27358,   35442,   36670,    8581,   33360,   41034,   23281,   12323,    2235,      53,  180393,  166421,   31897,   45869,   12724,    8423,  -15169,   12251,    -381,   -3864,    1408,   -8255,     953,    4008,    -146,     163,     -83,   17226,    -333,   -4502,   13057,  100.0,   18.8,   12.8,   12.9,   16.7,   17.3,    4.0,   15.7,   19.3,   11.0,    5.8,    1.1,    0.0,   85.0,   78.4,   15.0,   21.6,    103,      7,      7,      9,     14,     16,     10,     21,     22,     20,     10,.,.,     71,     72,    29.2,    30.6,    41.5,    40.5,    25.0,    22.5,    34.5,    29.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200310,2020-03-10,090741,CME ,00,090 ,  199566,   31572,   42380,   15107,   35823,   40534,    7173,   41615,   40081,   19272,   12469,    2071,     136,  163168,  166754,   36398,   32812,   19332,   15231,   -1977,    7173,    2494,    5212,     571,   -8456,    2120,    3695,     922,     378,      88,   21718,   17260,   -2386,    2072,  100.0,   15.8,   21.2,    7.6,   18.0,   20.3,    3.6,   20.9,   20.1,    9.7,    6.2,    1.0,    0.1,   81.8,   83.6,   18.2,   16.4,    109,      6,      8,      8,     14,     18,     14,     22,     26,     18,     10,.,.,     75,     75,    25.1,    28.9,    36.2,    39.7,    23.6,    26.9,    34.0,    34.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200303,2020-03-03,090741,CME ,00,090 ,  180234,   16341,   44357,    7934,   33329,   35322,    6602,   50071,   37961,   15577,   11547,    1693,      48,  141450,  149494,   38784,   30740,   -3884,    2825,   -7786,    1727,   -9414,   -4259,     421,   -3693,    2200,    3497,     257,     138,      14,   -4366,   -4047,     482,     163,  100.0,    9.1,   24.6,    4.4,   18.5,   19.6,    3.7,   27.8,   21.1,    8.6,    6.4,    0.9,    0.0,   78.5,   82.9,   21.5,   17.1,    110,      6,      8,      9,     16,     17,     12,     23,     26,     15,      9,.,.,     72,     75,    20.2,    29.7,    33.9,    41.3,    19.9,    29.7,    31.2,    39.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200225,2020-02-25,090741,CME ,00,090 ,  184118,   13517,   52143,    6207,   42743,   39581,    6181,   53764,   35761,   12080,   11290,    1555,      33,  145816,  153541,   38302,   30577,    8821,   -3133,    4997,    2156,    4707,    1140,     729,    1467,   -3430,    1724,    -845,     233,      13,    6820,    7563,    2001,    1258,  100.0,    7.3,   28.3,    3.4,   23.2,   21.5,    3.4,   29.2,   19.4,    6.6,    6.1,    0.8,    0.0,   79.2,   83.4,   20.8,   16.6,    116,      5,      8,      5,     21,     18,     14,     25,     26,     14,      9,.,.,     75,     75,    23.2,    36.9,    34.8,    47.2,    23.0,    36.9,    32.3,    45.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200218,2020-02-18,090741,CME ,00,090 ,  175297,   16649,   47145,    4051,   38036,   38441,    5452,   52297,   39191,   10355,   12135,    1322,      21,  138996,  145978,   36301,   29319,   -1866,    2841,   -2768,    1192,    -163,   -2210,    -157,   -3806,     755,    1200,     398,      70,    -188,    1316,   -2106,   -3182,     240,  100.0,    9.5,   26.9,    2.3,   21.7,   21.9,    3.1,   29.8,   22.4,    5.9,    6.9,    0.8,    0.0,   79.3,   83.3,   20.7,   16.7,    117,      7,      8,      7,     19,     17,     12,     28,     25,     17,     10,.,.,     79,     76,    23.1,    36.1,    34.0,    46.1,    22.8,    36.1,    30.8,    45.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200211,2020-02-11,090741,CME ,00,090 ,  177163,   13808,   49913,    2859,   38199,   40651,    5609,   56103,   38436,    9156,   11737,    1252,     209,  137680,  148084,   39483,   29079,  -12244,     317,  -27665,   -1718,   -6569,    9729,     363,    2500,    3468,   -1815,    -382,       0,    -496,   -7798,  -18132,   -4446,    5888,  100.0,    7.8,   28.2,    1.6,   21.6,   22.9,    3.2,   31.7,   21.7,    5.2,    6.6,    0.7,    0.1,   77.7,   83.6,   22.3,   16.4,    112,      6,      9,      7,     19,     15,     13,     29,     23,     14,      9,.,.,     74,     74,    23.9,    35.6,    34.9,    47.4,    23.6,    35.6,    32.8,    46.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200204,2020-02-04,090741,CME ,00,090 ,  189407,   13491,   77578,    4576,   44768,   30922,    5245,   53603,   34968,   10970,   12119,    1252,     705,  145477,  166216,   43930,   23191,   -9199,      48,  -17351,     465,  -16932,    4742,    1473,    2780,    1713,    -413,    -874,    -420,     429,  -13025,   -9363,    3826,     164,  100.0,    7.1,   41.0,    2.4,   23.6,   16.3,    2.8,   28.3,   18.5,    5.8,    6.4,    0.7,    0.4,   76.8,   87.8,   23.2,   12.2,    111,      6,      9,      6,     23,     12,     11,     25,     23,     15,     11,.,      4,     77,     70,    22.5,    41.3,    33.8,    57.3,    22.2,    40.9,    31.4,    56.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200128,2020-01-28,090741,CME ,00,090 ,  198606,   13444,   94929,    4111,   61700,   26180,    3773,   50823,   33255,   11383,   12993,    1672,     275,  158502,  175579,   40104,   23027,   -1015,    6957,   -9555,     355,   -3586,    4825,     127,    3851,     684,    1171,   -5266,       0,      71,    3679,   -2322,   -4694,    1307,  100.0,    6.8,   47.8,    2.1,   31.1,   13.2,    1.9,   25.6,   16.7,    5.7,    6.5,    0.8,    0.1,   79.8,   88.4,   20.2,   11.6,    115,      5,     10,      5,     26,     12,     12,     25,     22,     14,     12,.,      4,     82,     68,    24.9,    47.5,    35.2,    60.9,    24.8,    47.3,    33.8,    60.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200121,2020-01-21,090741,CME ,00,090 ,  199621,    6487,  104484,    3756,   65286,   21355,    3646,   46973,   32571,   10213,   18259,    1672,     204,  154823,  177901,   44798,   21720,   -2263,    -967,   -1814,    -272,    -102,    3765,     136,    2300,   -4109,   -1324,     864,    -407,      19,     654,   -4006,   -2917,    1743,  100.0,    3.2,   52.3,    1.9,   32.7,   10.7,    1.8,   23.5,   16.3,    5.1,    9.1,    0.8,    0.1,   77.6,   89.1,   22.4,   10.9,    113,.,     10,      5,     26,     12,     11,     28,     19,     14,     11,.,.,     79,     66,    25.2,    51.9,    35.4,    63.2,    25.2,    51.7,    34.7,    62.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200114,2020-01-14,090741,CME ,00,090 ,  201884,    7454,  106298,    4029,   65388,   17590,    3510,   44673,   36680,   11536,   17395,    2079,     185,  154170,  181907,   47714,   19977,   -1405,    -103,    8400,    -594,   -3398,    2606,    -923,    3847,   -6708,   -1903,    -668,     179,    -159,   -3900,     899,    2495,   -2304,  100.0,    3.7,   52.7,    2.0,   32.4,    8.7,    1.7,   22.1,   18.2,    5.7,    8.6,    1.0,    0.1,   76.4,   90.1,   23.6,    9.9,    111,      4,     10,      6,     25,     11,     10,     24,     22,     14,     10,.,.,     76,     66,    22.9,    51.8,    33.1,    62.6,    22.8,    51.4,    32.5,    61.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",200107,2020-01-07,090741,CME ,00,090 ,  203289,    7557,   97898,    4623,   68786,   14984,    4433,   40826,   43388,   13439,   18063,    1900,     344,  158070,  181008,   45219,   22281,    9586,    -112,   20831,    -586,   10519,    1831,   -2089,    4722,  -13190,    1539,   -1570,    -477,     168,   12592,    8028,   -3006,    1558,  100.0,    3.7,   48.2,    2.3,   33.8,    7.4,    2.2,   20.1,   21.3,    6.6,    8.9,    0.9,    0.2,   77.8,   89.0,   22.2,   11.0,    121,      4,     11,      6,     25,     12,     13,     29,     25,     15,     11,.,.,     87,     70,    19.2,    47.2,    30.2,    58.1,    19.1,    46.9,    28.9,    57.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",201229,2020-12-29,092741,CME ,00,092 ,   54531,     501,   25989,     627,    9806,    5187,     348,   19646,    8340,    1324,       0,     484,       0,   32252,   42299,   22279,   12232,    -751,       4,     840,     -23,    -280,     133,      -1,   -1848,   -2529,     291,       0,       0,       0,   -1856,   -1288,    1105,     537,  100.0,    0.9,   47.7,    1.2,   18.0,    9.5,    0.6,   36.0,   15.3,    2.4,    0.0,    0.9,    0.0,   59.1,   77.6,   40.9,   22.4,     46,.,      9,.,     12,      5,.,     10,      8,.,      0,.,      0,     29,     25,    31.3,    44.3,    40.8,    55.7,    31.3,    44.3,    40.5,    54.6,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",201221,2020-12-21,092741,CME ,00,092 ,   55282,     497,   25150,     650,   10086,    5054,     349,   21494,   10868,    1033,       0,     484,       0,   34108,   43588,   21174,   11694,    4520,       0,    1430,      26,     142,     302,    -262,    5608,    3935,     -59,       0,       0,       0,    5455,    5372,    -935,    -852,  100.0,    0.9,   45.5,    1.2,   18.2,    9.1,    0.6,   38.9,   19.7,    1.9,    0.0,    0.9,    0.0,   61.7,   78.8,   38.3,   21.2,     47,.,      9,.,     12,      5,.,      9,     10,.,      0,.,      0,     28,     26,    34.6,    43.0,    44.3,    54.9,    34.6,    43.0,    44.3,    54.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",201215,2020-12-15,092741,CME ,00,092 ,   50762,     497,   23720,     624,    9944,    4752,     611,   15886,    6934,    1092,       0,     484,       0,   28653,   38216,   22109,   12546,   -6279,   -2278,   -6491,    -499,     -53,     262,    -285,    -795,    1903,   -1401,       0,       3,       0,   -5311,   -6509,    -968,     230,  100.0,    1.0,   46.7,    1.2,   19.6,    9.4,    1.2,   31.3,   13.7,    2.2,    0.0,    1.0,    0.0,   56.4,   75.3,   43.6,   24.7,     43,.,      8,.,     12,      5,.,      8,      8,.,      0,.,      0,     28,     24,    29.0,    45.6,    38.5,    56.0,    29.0,    45.6,    38.5,    54.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
