"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190625,2019-06-25,090741,CME ,00,090 ,  153332,   13527,   41515,    4298,   32011,   19719,    6392,   21250,   35074,   18283,   19259,    1996,      29,  115050,  127306,   38282,   26026,  -19986,    7640,   17190,   -9239,    2713,  -10668,    -296,    4771,  -13948,     363,      72,    -468,      12,    6035,  -17055,  -26021,   -2931,  100.0,    8.8,   27.1,    2.8,   20.9,   12.9,    4.2,   13.9,   22.9,   11.9,   12.6,    1.3,    0.0,   75.0,   83.0,   25.0,   17.0,    112,      7,      6,      7,     16,     16,     13,     22,     27,     17,     14,      4,.,     83,     68,    20.0,    29.7,    31.5,    42.5,    19.2,    27.3,    27.7,    38.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190618,2019-06-18,090741,CME ,00,090 ,  173318,    5887,   24325,   13538,   29298,   30387,    6688,   16479,   49022,   17920,   19187,    2463,      17,  109015,  144362,   64303,   28956,     649,  -23028,    9186,   -3333,   -3464,   -1130,    2312,   -2332,   -8459,    1719,    -597,      24,     -31,  -28753,     288,   29402,     361,  100.0,    3.4,   14.0,    7.8,   16.9,   17.5,    3.9,    9.5,   28.3,   10.3,   11.1,    1.4,    0.0,   62.9,   83.3,   37.1,   16.7,    109,      8,      7,      9,     11,     17,     12,     18,     28,     19,     16,      4,.,     77,     74,    18.3,    18.9,    28.1,    30.2,    17.7,    17.2,    23.3,    26.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190611,2019-06-11,090741,CME ,00,090 ,  172669,   28915,   15139,   16871,   32762,   31517,    4377,   18811,   57481,   16201,   19784,    2440,      48,  137768,  144073,   34901,   28596,    5889,  -12815,   12186,    5046,    3564,   -7809,     352,    7352,    5850,   -6149,    4995,     484,      35,    2379,    9995,    3510,   -4106,  100.0,   16.7,    8.8,    9.8,   19.0,   18.3,    2.5,   10.9,   33.3,    9.4,   11.5,    1.4,    0.0,   79.8,   83.4,   20.2,   16.6,    114,      8,      6,     10,     11,     18,     12,     21,     30,     19,     16,      4,.,     81,     76,    33.1,    19.2,    42.5,    31.3,    27.5,    15.9,    34.2,    26.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190604,2019-06-04,090741,CME ,00,090 ,  166780,   41730,    2953,   11825,   29199,   39327,    4025,   11459,   51630,   22350,   14789,    1956,      13,  135389,  134079,   31391,   32701,   13505,   -1146,     505,    7982,     618,   -2097,    -163,     586,    5945,    4375,    1545,     -91,       2,   13799,   16457,    -294,   -2952,  100.0,   25.0,    1.8,    7.1,   17.5,   23.6,    2.4,    6.9,   31.0,   13.4,    8.9,    1.2,    0.0,   81.2,   80.4,   18.8,   19.6,    115,     10,      4,      8,     11,     23,     11,     15,     35,     19,     14,.,.,     73,     82,    37.8,    17.7,    47.0,    27.5,    31.7,    14.4,    38.6,    23.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190528,2019-05-28,090741,CME ,00,090 ,  153275,   42876,    2449,    3843,   28581,   41424,    4188,   10873,   45685,   17976,   13244,    2047,      11,  121590,  117622,   31685,   35653,      25,    -195,     377,      66,     593,   -2240,      59,     669,    2059,    -314,     214,      -7,     -44,    1048,     -45,   -1023,      70,  100.0,   28.0,    1.6,    2.5,   18.6,   27.0,    2.7,    7.1,   29.8,   11.7,    8.6,    1.3,    0.0,   79.3,   76.7,   20.7,   23.3,    107,     11,.,      9,     11,     20,     12,     13,     33,     17,     13,.,.,     69,     78,    37.0,    16.1,    47.3,    27.6,    36.3,    14.8,    43.1,    25.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190521,2019-05-21,090741,CME ,00,090 ,  153250,   43071,    2072,    3777,   27988,   43664,    4129,   10203,   43626,   18290,   13030,    2054,      55,  120542,  117666,   32708,   35584,   -6613,     757,     276,     -61,   -8521,   -3766,   -2593,   -2494,   -3410,    2786,     614,      60,    -109,   -9620,   -6817,    3007,     204,  100.0,   28.1,    1.4,    2.5,   18.3,   28.5,    2.7,    6.7,   28.5,   11.9,    8.5,    1.3,    0.0,   78.7,   76.8,   21.3,   23.2,    104,     11,.,      8,      8,     21,     10,     16,     29,     20,     14,.,.,     69,     76,    37.5,    17.0,    47.2,    28.7,    36.5,    15.8,    42.8,    27.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190514,2019-05-14,090741,CME ,00,090 ,  159863,   42314,    1796,    3838,   36509,   47430,    6722,   12697,   47036,   15504,   12416,    1994,     163,  130162,  124483,   29701,   35380,   -3588,    -694,    1658,    -787,   -1342,    -890,     -68,     -82,   -1873,    -307,    -120,     -25,     105,   -3295,   -2187,    -293,   -1401,  100.0,   26.5,    1.1,    2.4,   22.8,   29.7,    4.2,    7.9,   29.4,    9.7,    7.8,    1.2,    0.1,   81.4,   77.9,   18.6,   22.1,    108,     11,.,      8,     12,     20,     14,     18,     27,     18,     15,.,      4,     74,     78,    34.6,    19.0,    47.3,    32.0,    33.8,    18.2,    42.7,    30.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190507,2019-05-07,090741,CME ,00,090 ,  163451,   43008,     137,    4625,   37850,   48321,    6790,   12779,   48909,   15810,   12535,    2019,      59,  133456,  126670,   29995,   36781,   -4536,   -4645,    -456,     730,   -1288,     707,     -32,    1027,   -2116,    -898,     217,    -725,       9,   -4880,   -2781,     344,   -1755,  100.0,   26.3,    0.1,    2.8,   23.2,   29.6,    4.2,    7.8,   29.9,    9.7,    7.7,    1.2,    0.0,   81.6,   77.5,   18.4,   22.5,    109,     12,.,      8,     13,     19,     14,     19,     28,     20,     13,      4,.,     74,     80,    33.3,    20.8,    46.3,    33.8,    32.3,    19.5,    42.0,    32.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190430,2019-04-30,090741,CME ,00,090 ,  167987,   47653,     594,    3895,   39138,   47614,    6822,   11752,   51025,   16708,   12318,    2744,      50,  138337,  129451,   29650,   38536,    1615,    4867,   -1096,    -226,   -1916,    3921,    1018,   -3834,   -4924,    1735,     111,     236,      -5,    1750,     659,    -135,     956,  100.0,   28.4,    0.4,    2.3,   23.3,   28.3,    4.1,    7.0,   30.4,    9.9,    7.3,    1.6,    0.0,   82.3,   77.1,   17.7,   22.9,    107,     10,.,      7,     14,     19,     14,     16,     28,     18,     13,      5,.,     72,     76,    32.9,    20.6,    47.3,    34.0,    31.9,    19.4,    43.1,    32.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190423,2019-04-23,090741,CME ,00,090 ,  166372,   42786,    1690,    4121,   41054,   43692,    5804,   15586,   55949,   14974,   12207,    2508,      55,  136587,  128793,   29785,   37579,    8273,    1145,    1583,    -279,    2101,    2885,    -622,    3447,     499,     984,     807,     493,       8,    7590,    5551,     683,    2722,  100.0,   25.7,    1.0,    2.5,   24.7,   26.3,    3.5,    9.4,   33.6,    9.0,    7.3,    1.5,    0.0,   82.1,   77.4,   17.9,   22.6,    112,      9,.,      7,     16,     16,     14,     23,     28,     20,     13,      5,.,     79,     77,    32.5,    20.3,    45.9,    34.3,    31.4,    19.2,    42.3,    32.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190416,2019-04-16,090741,CME ,00,090 ,  158099,   41641,     106,    4400,   38953,   40807,    6426,   12139,   55451,   13989,   11401,    2015,      47,  128997,  123242,   29102,   34857,   -5055,    4274,     -97,   -1090,      83,    3596,    -866,   -6447,   -7032,     -85,     217,       7,       0,   -3914,   -5567,   -1141,     512,  100.0,   26.3,    0.1,    2.8,   24.6,   25.8,    4.1,    7.7,   35.1,    8.8,    7.2,    1.3,    0.0,   81.6,   78.0,   18.4,   22.0,    107,     11,.,      7,     16,     17,     14,     18,     28,     20,     12,      4,.,     74,     75,    34.3,    20.9,    46.8,    34.0,    32.9,    19.8,    42.8,    32.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190409,2019-04-09,090741,CME ,00,090 ,  163154,   37367,     204,    5490,   38870,   37211,    7292,   18586,   62483,   14074,   11184,    2008,      47,  132910,  128809,   30244,   34345,   -3332,   -4316,     201,    1678,   -1948,    1564,    -990,    1245,   -4210,    -666,     153,     437,      -5,   -4849,   -1991,    1517,   -1341,  100.0,   22.9,    0.1,    3.4,   23.8,   22.8,    4.5,   11.4,   38.3,    8.6,    6.9,    1.2,    0.0,   81.5,   78.9,   18.5,   21.1,    109,     12,.,      7,     16,     16,     13,     21,     27,     17,     12,      4,.,     77,     70,    33.0,    22.7,    43.6,    35.1,    31.3,    21.6,    38.9,    33.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190402,2019-04-02,090741,CME ,00,090 ,  166486,   41683,       3,    3812,   40818,   35647,    8282,   17341,   66693,   14740,   11031,    1571,      52,  137759,  130800,   28727,   35686,    7861,    3676,    -677,    -453,   -1088,    2020,     738,    3864,    7770,      29,    -190,      -5,       5,    6582,    9427,    1279,   -1566,  100.0,   25.0,    0.0,    2.3,   24.5,   21.4,    5.0,   10.4,   40.1,    8.9,    6.6,    0.9,    0.0,   82.7,   78.6,   17.3,   21.4,    103,     11,.,      7,     15,     18,     14,     20,     24,     19,     11,.,.,     74,     71,    32.6,    25.7,    45.0,    38.0,    31.0,    24.6,    41.4,    36.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190326,2019-03-26,090741,CME ,00,090 ,  158625,   38007,     680,    4264,   41906,   33627,    7544,   13477,   58923,   14711,   11221,    1577,      47,  131178,  121372,   27447,   37253,  -22162,  -14552,   -3861,   -5182,    3048,    -141,     422,    2133,   -1098,    1727,    -142,     404,      -9,  -12554,   -7738,   -9608,  -14424,  100.0,   24.0,    0.4,    2.7,   26.4,   21.2,    4.8,    8.5,   37.1,    9.3,    7.1,    1.0,    0.0,   82.7,   76.5,   17.3,   23.5,    102,      9,.,      6,     16,     14,     13,     21,     26,     18,     11,.,.,     71,     69,    33.9,    23.2,    45.5,    37.0,    32.3,    22.2,    42.0,    35.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190319,2019-03-19,090741,CME ,00,090 ,  180787,   52559,    4540,    9446,   38858,   33768,    7122,   11344,   60021,   12984,   11363,    1173,      56,  143731,  129110,   37056,   51677,    9498,    6326,   -3211,    5967,    -677,   -5039,     407,    -805,    7088,   -1462,   -2212,     418,     -17,    7527,    4152,    1971,    5346,  100.0,   29.1,    2.5,    5.2,   21.5,   18.7,    3.9,    6.3,   33.2,    7.2,    6.3,    0.6,    0.0,   79.5,   71.4,   20.5,   28.6,     99,      9,.,      8,     14,     16,     14,     15,     28,     16,     11,.,.,     67,     72,    31.5,    17.6,    48.7,    29.0,    30.0,    16.6,    43.8,    27.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190312,2019-03-12,090741,CME ,00,090 ,  171289,   46233,    7751,    3479,   39535,   38807,    6715,   12148,   52933,   14445,   13575,     755,      73,  136204,  124958,   35085,   46331,   11351,    7694,   -3827,    -892,   -1459,    4581,     618,    1910,    1458,    -228,   -2493,      -4,       6,    5156,    1713,    6195,    9638,  100.0,   27.0,    4.5,    2.0,   23.1,   22.7,    3.9,    7.1,   30.9,    8.4,    7.9,    0.4,    0.0,   79.5,   73.0,   20.5,   27.0,    104,      9,.,      7,     14,     16,     12,     14,     33,     16,     13,.,.,     66,     76,    25.4,    17.1,    42.2,    28.9,    24.7,    16.0,    40.5,    27.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190305,2019-03-05,090741,CME ,00,090 ,  159938,   38540,   11578,    4371,   40993,   34225,    6097,   10239,   51475,   14673,   16068,     759,      67,  131048,  123246,   28890,   36692,   -2237,    2541,   -2413,      91,   -1774,    1823,   -1255,   -3438,   -5056,     -12,    -545,     -16,     -62,   -4455,   -6901,    2218,    4664,  100.0,   24.1,    7.2,    2.7,   25.6,   21.4,    3.8,    6.4,   32.2,    9.2,   10.0,    0.5,    0.0,   81.9,   77.1,   18.1,   22.9,    110,     10,      5,      8,     15,     14,     12,     14,     36,     18,     14,.,.,     71,     80,    27.6,    19.7,    42.6,    32.0,    26.7,    18.5,    39.2,    30.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,090741,CME ,00,090 ,  162175,   35999,   13992,    4280,   42767,   32403,    7352,   13677,   56531,   14686,   16613,     775,     129,  135503,  130147,   26672,   32028,    6243,   -4832,    5161,    -312,    7877,   -6492,    2061,    2010,    6781,     140,     189,      24,      76,    7209,    7438,    -966,   -1195,  100.0,   22.2,    8.6,    2.6,   26.4,   20.0,    4.5,    8.4,   34.9,    9.1,   10.2,    0.5,    0.1,   83.6,   80.3,   16.4,   19.7,    109,      7,      7,      7,     16,     15,     12,     17,     30,     17,     14,.,.,     70,     76,    28.4,    20.0,    42.7,    32.2,    27.4,    18.9,    39.7,    30.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,090741,CME ,00,090 ,  155932,   40831,    8831,    4592,   34890,   38895,    5291,   11667,   49750,   14546,   16424,     752,      53,  128294,  122709,   27638,   33223,    2665,    -489,    2405,     428,    3844,    2929,   -3228,    -279,   -2012,    1093,     868,     713,      48,    2285,    2376,     380,     289,  100.0,   26.2,    5.7,    2.9,   22.4,   24.9,    3.4,    7.5,   31.9,    9.3,   10.5,    0.5,    0.0,   82.3,   78.7,   17.7,   21.3,    106,      9,      5,      7,     14,     17,     11,     18,     26,     18,     14,.,.,     71,     73,    31.1,    22.2,    44.6,    34.9,    30.2,    20.9,    41.0,    33.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190212,2019-02-12,090741,CME ,00,090 ,  153267,   41320,    6426,    4164,   31046,   35966,    8519,   11946,   51762,   13454,   15556,      38,       5,  126009,  120334,   27258,   32933,   -4596,   -2830,    1497,      -7,    2005,    7123,   -2079,    -635,   -8001,    -808,    1413,    -402,   -1186,   -4129,   -3863,    -467,    -733,  100.0,   27.0,    4.2,    2.7,   20.3,   23.5,    5.6,    7.8,   33.8,    8.8,   10.1,    0.0,    0.0,   82.2,   78.5,   17.8,   21.5,    107,      9,      4,      7,     15,     18,     14,     19,     27,     19,     13,.,.,     71,     77,    31.4,    22.4,    45.7,    34.1,    28.5,    21.1,    40.1,    32.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190205,2019-02-05,090741,CME ,00,090 ,  157863,   44150,    4929,    4171,   29041,   28842,   10599,   12581,   59763,   14262,   14143,     440,    1191,  130138,  124197,   27725,   33666,   -8135,  -14767,    2940,    -159,     -16,   -8728,    2596,    3490,    1068,     372,    1222,   -3564,      64,   -7198,   -5410,    -937,   -2725,  100.0,   28.0,    3.1,    2.6,   18.4,   18.3,    6.7,    8.0,   37.9,    9.0,    9.0,    0.3,    0.8,   82.4,   78.7,   17.6,   21.3,    103,      9,.,      8,     15,     17,     13,     18,     25,     15,     13,.,.,     68,     73,    29.9,    23.2,    44.5,    33.7,    27.4,    22.0,    39.5,    32.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190129,2019-01-29,090741,CME ,00,090 ,  165998,   58917,    1989,    4330,   29057,   37570,    8003,    9091,   58695,   13890,   12921,    4004,    1127,  137336,  129607,   28662,   36391,     806,    2072,    -349,    -411,   -1163,    -475,     621,      83,    1506,    -270,    1701,     746,    -441,    2191,     926,   -1385,    -120,  100.0,   35.5,    1.2,    2.6,   17.5,   22.6,    4.8,    5.5,   35.4,    8.4,    7.8,    2.4,    0.7,   82.7,   78.1,   17.3,   21.9,    105,     11,.,      8,     12,     19,     11,     15,     28,     17,     13,      4,.,     68,     76,    33.4,    25.5,    49.3,    38.0,    31.1,    25.3,    45.4,    36.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190122,2019-01-22,090741,CME ,00,090 ,  165192,   56845,    2338,    4741,   30221,   38045,    7382,    9009,   57189,   14160,   11220,    3258,    1568,  135145,  128680,   30047,   36512,   -5698,   -3861,    -167,     149,    -613,   -1618,    -109,   -2882,   -2731,     245,    1598,   -2084,     423,   -5049,   -5891,    -649,     193,  100.0,   34.4,    1.4,    2.9,   18.3,   23.0,    4.5,    5.5,   34.6,    8.6,    6.8,    2.0,    0.9,   81.8,   77.9,   18.2,   22.1,    103,     12,.,      8,     13,     17,      9,     15,     29,     17,     11,      4,.,     65,     75,    33.9,    24.5,    49.1,    37.0,    31.6,    24.2,    45.4,    35.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190115,2019-01-15,090741,CME ,00,090 ,  170890,   60705,    2505,    4592,   30834,   39663,    7491,   11891,   59919,   13915,    9622,    5342,    1145,  140194,  134572,   30696,   36318,  -12753,  -13337,    2505,     871,    -646,   -2639,     974,    -190,   -5086,    -493,    -527,   -3798,    -109,  -13456,   -7774,     703,   -4979,  100.0,   35.5,    1.5,    2.7,   18.0,   23.2,    4.4,    7.0,   35.1,    8.1,    5.6,    3.1,    0.7,   82.0,   78.7,   18.0,   21.3,    104,     12,.,      8,     10,     18,      8,     16,     32,     19,      9,      4,.,     63,     78,    33.0,    24.5,    50.2,    36.9,    31.3,    24.3,    46.8,    35.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,090741,CME ,00,090 ,  183643,   74042,       0,    3720,   31480,   42303,    6516,   12081,   65005,   14407,   10149,    9140,    1253,  153650,  142345,   29993,   41298,   -6506,   15812,    -393,   -1718,     282,    -303,   -2094,  -16819,    1178,   -1467,     748,   -4072,    -233,   -5488,   -9101,   -1018,    2595,  100.0,   40.3,    0.0,    2.0,   17.1,   23.0,    3.5,    6.6,   35.4,    7.8,    5.5,    5.0,    0.7,   83.7,   77.5,   16.3,   22.5,    108,     13,      0,      7,     11,     18,      8,     15,     36,     20,     10,      5,.,     64,     82,    33.6,    23.7,    52.4,    35.7,    33.5,    23.5,    49.7,    34.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",191231,2019-12-31,092741,CME ,00,092 ,   57046,   21647,    5521,     312,    3014,   13477,     984,   17837,   14983,    1225,    1261,     868,       0,   46281,   37370,   10765,   19676,   -4793,   -4956,    1871,     312,     611,   -8643,     426,   -2586,    2685,     546,     514,    -953,       0,   -5134,   -3757,     341,   -1036,  100.0,   37.9,    9.7,    0.5,    5.3,   23.6,    1.7,   31.3,   26.3,    2.1,    2.2,    1.5,    0.0,   81.1,   65.5,   18.9,   34.5,     57,.,      6,.,      4,     14,.,     11,     16,      5,.,.,      0,     26,     39,    54.6,    23.7,    62.9,    32.3,    54.6,    23.7,    62.9,    32.3,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",191224,2019-12-24,092741,CME ,00,092 ,   61839,   26603,    3650,       0,    2403,   22120,     558,   20423,   12298,     680,     747,    1821,       0,   51414,   41127,   10425,   20712,   -1085,   -1579,    1317,       0,    1065,   -4608,     -99,     585,    2510,      -2,     -33,     336,       0,     -63,    -546,   -1022,    -539,  100.0,   43.0,    5.9,    0.0,    3.9,   35.8,    0.9,   33.0,   19.9,    1.1,    1.2,    2.9,    0.0,   83.1,   66.5,   16.9,   33.5,     58,.,      4,      0,      4,     16,.,     13,     14,      4,.,.,      0,     23,     40,    58.2,    22.2,    67.8,    32.1,    58.2,    22.2,    67.8,    32.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",191217,2019-12-17,092741,CME ,00,092 ,   62924,   28182,    2333,       0,    1338,   26728,     657,   19838,    9788,     682,     780,    1485,       0,   51478,   41673,   11446,   21251,  -13974,  -12054,     730,   -2032,      38,   -3467,     184,    4833,   -4161,   -4639,    -477,    -561,       0,  -14146,  -13946,     172,     -28,  100.0,   44.8,    3.7,    0.0,    2.1,   42.5,    1.0,   31.5,   15.6,    1.1,    1.2,    2.4,    0.0,   81.8,   66.2,   18.2,   33.8,     53,.,.,      0,.,     16,.,     13,     11,      4,.,.,      0,     21,     37,    59.7,    30.3,    68.3,    40.4,    59.7,    30.3,    68.2,    40.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
