"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240625,2024-06-25,090741,CME ,00,090 ,  278437,  173958,    6930,     730,   30649,  139986,    5779,   17798,   79512,    5658,   14691,    6750,     111,  249374,  245456,   29063,   32981,  -73021,  -20443,    2536,  -55445,    1833,   -9670,      -1,    2356,   -6066,   -3811,    -780,    2696,       6,  -76285,  -69755,    3264,   -3266,  100.0,   62.5,    2.5,    0.3,   11.0,   50.3,    2.1,    6.4,   28.6,    2.0,    5.3,    2.4,    0.0,   89.6,   88.2,   10.4,   11.8,    130,      9,      5,.,     14,     34,     11,     18,     35,     14,      8,      7,.,     67,     93,    59.3,    24.0,    70.2,    36.9,    59.3,    24.0,    69.4,    36.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240618,2024-06-18,090741,CME ,00,090 ,  351458,  194401,    4394,   56175,   28816,  149656,    5780,   15442,   85578,    9469,   15471,    4054,     105,  325659,  315211,   25799,   36247,   44071,   42861,  -16021,   55499,  -45841,    8709,     224,   -3620,   -5081,    1951,   -2909,    1004,    -179,   47986,   46106,   -3915,   -2035,  100.0,   55.3,    1.3,   16.0,    8.2,   42.6,    1.6,    4.4,   24.3,    2.7,    4.4,    1.2,    0.0,   92.7,   89.7,    7.3,   10.3,    128,     13,      4,      4,     13,     34,     10,     15,     34,     17,      9,      6,.,     68,     93,    56.7,    30.2,    71.9,    42.1,    43.6,    21.7,    58.2,    32.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240611,2024-06-11,090741,CME ,00,090 ,  307387,  151540,   20415,     676,   74657,  140947,    5556,   19062,   90659,    7518,   18380,    3050,     284,  277673,  269105,   29714,   38282,   41626,   34840,   -6705,    -132,   -3824,   22802,     650,    2488,   22853,      32,    5451,    -298,     -65,   39440,   39137,    2186,    2489,  100.0,   49.3,    6.6,    0.2,   24.3,   45.9,    1.8,    6.2,   29.5,    2.4,    6.0,    1.0,    0.1,   90.3,   87.5,    9.7,   12.5,    135,     10,      4,.,     15,     35,     10,     15,     41,     16,     10,      5,.,     65,    101,    44.9,    25.4,    66.0,    39.0,    44.9,    25.4,    65.7,    39.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240604,2024-06-04,090741,CME ,00,090 ,  265761,  116700,   27120,     808,   78481,  118145,    4906,   16574,   67806,    7486,   12929,    3348,     349,  238233,  229968,   27528,   35793,    1360,    6130,   -2748,   -2318,     318,    6343,     126,     991,     504,    -627,   -1112,   -2269,    -275,    3233,   -1264,   -1873,    2624,  100.0,   43.9,   10.2,    0.3,   29.5,   44.5,    1.8,    6.2,   25.5,    2.8,    4.9,    1.3,    0.1,   89.6,   86.5,   10.4,   13.5,    124,      9,      7,.,     15,     34,     10,     15,     32,     14,      7,      5,.,     59,     92,    44.0,    26.7,    65.1,    41.2,    44.0,    26.7,    64.8,    40.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240528,2024-05-28,090741,CME ,00,090 ,  264401,  110570,   29868,    3126,   78163,  111802,    4780,   15583,   67302,    8113,   14041,    5617,     624,  235000,  231232,   29401,   33169,   29910,   -9550,   25795,    2910,   33939,   -3049,    -253,    1752,   -4126,    2230,   -1492,    3294,     -16,   29520,   26785,     390,    3125,  100.0,   41.8,   11.3,    1.2,   29.6,   42.3,    1.8,    5.9,   25.5,    3.1,    5.3,    2.1,    0.2,   88.9,   87.5,   11.1,   12.5,    124,     11,      7,.,     15,     34,     12,     12,     31,     13,      8,      6,.,     62,     91,    44.2,    28.5,    62.8,    41.4,    44.2,    28.5,    61.7,    41.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240521,2024-05-21,090741,CME ,00,090 ,  234491,  120120,    4073,     216,   44224,  114851,    5033,   13831,   71428,    5883,   15533,    2323,     640,  205480,  204447,   29011,   30044,   13651,   13628,     566,       2,    2434,    9688,     209,    1338,    4030,    -774,     264,     264,      31,   17132,   14016,   -3481,    -365,  100.0,   51.2,    1.7,    0.1,   18.9,   49.0,    2.1,    5.9,   30.5,    2.5,    6.6,    1.0,    0.3,   87.6,   87.2,   12.4,   12.8,    128,     12,      5,.,     14,     35,     10,     13,     35,     13,     10,      4,.,     62,     92,    42.9,    26.9,    58.9,    40.6,    42.9,    26.9,    58.9,    40.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240514,2024-05-14,090741,CME ,00,090 ,  220840,  106492,    3507,     214,   41790,  105163,    4824,   12493,   67398,    6657,   15269,    2059,     609,  188348,  190431,   32492,   30409,    4132,    2258,   -5996,      -2,    1798,    5616,      49,   -2117,    5853,     831,   -1173,       0,    -285,    1359,    6066,    2773,   -1934,  100.0,   48.2,    1.6,    0.1,   18.9,   47.6,    2.2,    5.7,   30.5,    3.0,    6.9,    0.9,    0.3,   85.3,   86.2,   14.7,   13.8,    116,     11,      5,.,     14,     32,     10,     11,     31,     14,      9,.,.,     59,     84,    44.6,    27.1,    58.3,    40.8,    44.6,    27.1,    58.3,    40.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240507,2024-05-07,090741,CME ,00,090 ,  216708,  104234,    9503,     216,   39992,   99547,    4775,   14610,   61545,    5826,   16442,    2059,     894,  186989,  184365,   29719,   32343,    5153,    2153,    4347,      -6,   -1371,    1544,     -31,    3431,     850,     449,    -509,    1628,    -361,    3755,    8420,    1398,   -3267,  100.0,   48.1,    4.4,    0.1,   18.5,   45.9,    2.2,    6.7,   28.4,    2.7,    7.6,    1.0,    0.4,   86.3,   85.1,   13.7,   14.9,    121,     10,      6,.,     13,     33,      9,     14,     32,     11,     10,.,.,     57,     88,    44.8,    24.3,    58.3,    37.6,    44.8,    24.3,    58.3,    37.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240430,2024-04-30,090741,CME ,00,090 ,  211555,  102081,    5156,     222,   41363,   98003,    4806,   11179,   60695,    5377,   16951,     431,    1255,  183234,  175945,   28321,   35610,  -15192,  -12491,    2816,       6,      -3,  -15346,      48,   -4721,    -498,     543,    2359,   -1105,     -17,  -14276,  -13553,    -916,   -1639,  100.0,   48.3,    2.4,    0.1,   19.6,   46.3,    2.3,    5.3,   28.7,    2.5,    8.0,    0.2,    0.6,   86.6,   83.2,   13.4,   16.8,    126,      8,      7,.,     14,     32,      9,     14,     39,     11,     11,.,.,     57,     93,    46.1,    24.2,    60.6,    36.6,    46.1,    24.2,    60.5,    36.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240423,2024-04-23,090741,CME ,00,090 ,  226747,  114572,    2340,     216,   41366,  113349,    4758,   15900,   61193,    4834,   14592,    1536,    1272,  197510,  189498,   29237,   37249,  -10779,   -3351,     -97,       0,   -2339,   -7280,       7,   -4206,   -4053,   -1236,   -1174,    1105,     -72,  -12371,  -11626,    1592,     847,  100.0,   50.5,    1.0,    0.1,   18.2,   50.0,    2.1,    7.0,   27.0,    2.1,    6.4,    0.7,    0.6,   87.1,   83.6,   12.9,   16.4,    122,      9,      6,.,     14,     30,      9,     15,     35,     13,     11,.,.,     61,     87,    43.2,    29.0,    57.7,    40.6,    43.2,    29.0,    57.6,    40.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240416,2024-04-16,090741,CME ,00,090 ,  237526,  117923,    2437,     216,   43705,  120629,    4751,   20106,   65246,    6070,   15766,     431,    1344,  209881,  201124,   27645,   36402,   44562,   33276,    -992,    -423,   -1120,   26133,    -194,    3793,   13880,    3110,    5653,   -1221,      12,   44107,   40305,     455,    4257,  100.0,   49.6,    1.0,    0.1,   18.4,   50.8,    2.0,    8.5,   27.5,    2.6,    6.6,    0.2,    0.6,   88.4,   84.7,   11.6,   15.3,    132,     11,      6,.,     15,     35,      9,     16,     37,     11,     11,.,.,     61,     95,    40.2,    25.2,    54.5,    38.2,    40.2,    25.2,    54.4,    38.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240409,2024-04-09,090741,CME ,00,090 ,  192964,   84647,    3429,     639,   44825,   94496,    4945,   16313,   51366,    2960,   10113,    1652,    1332,  165774,  160819,   27190,   32145,   -4207,    6113,    1305,     407,    3166,   -8804,      78,  -10957,    1846,   -1556,    -830,    -552,     -70,   -3649,   -7346,    -558,    3139,  100.0,   43.9,    1.8,    0.3,   23.2,   49.0,    2.6,    8.5,   26.6,    1.5,    5.2,    0.9,    0.7,   85.9,   83.3,   14.1,   16.7,    114,     11,      6,.,     16,     28,     10,     15,     29,     13,      6,.,.,     59,     82,    41.4,    24.8,    54.9,    39.1,    41.4,    24.6,    54.9,    38.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240402,2024-04-02,090741,CME ,00,090 ,  197171,   78534,    2124,     232,   41659,  103300,    4867,   27270,   49520,    4516,   10943,    2204,    1402,  169423,  168165,   27748,   29006,    6176,    3587,     136,     -29,     463,    6379,     171,    3282,    1418,     444,   -1758,     570,    -264,    5896,    8825,     280,   -2649,  100.0,   39.8,    1.1,    0.1,   21.1,   52.4,    2.5,   13.8,   25.1,    2.3,    5.5,    1.1,    0.7,   85.9,   85.3,   14.1,   14.7,    115,     11,      5,.,     16,     28,     11,     19,     25,     11,      7,      4,.,     64,     77,    39.3,    31.5,    52.4,    44.9,    39.3,    31.3,    52.3,    44.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240326,2024-03-26,090741,CME ,00,090 ,  190995,   74947,    1988,     261,   41196,   96921,    4696,   23988,   48102,    4072,   12701,    1634,    1666,  163527,  159340,   27468,   31655,  -39597,    5393,   -8182,  -36246,     471,   10413,    -138,   -9171,   -6455,     452,   -1040,     -21,     221,  -40058,  -39956,     461,     359,  100.0,   39.2,    1.0,    0.1,   21.6,   50.7,    2.5,   12.6,   25.2,    2.1,    6.6,    0.9,    0.9,   85.6,   83.4,   14.4,   16.6,    110,     10,      4,.,     15,     25,      9,     19,     24,      7,     10,.,.,     61,     70,    40.3,    30.4,    54.5,    42.8,    40.3,    30.2,    54.5,    42.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240319,2024-03-19,090741,CME ,00,090 ,  230592,   69554,   10170,   36507,   40725,   86508,    4834,   33159,   54557,    3620,   13741,    1655,    1445,  203585,  199296,   27007,   31296,   37369,    6876,   -1455,   31089,   -6845,    -636,    -516,   15717,   15851,   -8303,    2510,    -369,     -17,   40511,   35644,   -3142,    1725,  100.0,   30.2,    4.4,   15.8,   17.7,   37.5,    2.1,   14.4,   23.7,    1.6,    6.0,    0.7,    0.6,   88.3,   86.4,   11.7,   13.6,    117,     10,      7,      7,     15,     27,     10,     14,     30,      7,     11,.,.,     65,     79,    39.1,    28.7,    53.1,    41.7,    33.3,    22.1,    45.4,    30.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240312,2024-03-12,090741,CME ,00,090 ,  193223,   62678,   11625,    5418,   47570,   87144,    5350,   17442,   38706,   11923,   11231,    2024,    1462,  163074,  163652,   30149,   29571,    9526,    3797,     652,    4635,    -373,   -3368,    1089,   -5400,    3412,    5493,   -1617,      19,      75,    7699,   12007,    1827,   -2481,  100.0,   32.4,    6.0,    2.8,   24.6,   45.1,    2.8,    9.0,   20.0,    6.2,    5.8,    1.0,    0.8,   84.4,   84.7,   15.6,   15.3,    105,      9,      5,      5,     14,     29,     11,     17,     19,     11,      8,      4,.,     63,     72,    43.3,    23.7,    55.6,    36.2,    41.1,    23.0,    51.4,    34.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240305,2024-03-05,090741,CME ,00,090 ,  183697,   58881,   10973,     783,   47943,   90512,    4261,   22842,   35294,    6430,   12848,    2005,    1387,  155375,  151645,   28322,   32052,   17213,    8287,  -11748,     -31,    -561,   19375,     280,    6261,    4098,    1572,    2600,    -819,     214,   18622,   12941,   -1409,    4272,  100.0,   32.1,    6.0,    0.4,   26.1,   49.3,    2.3,   12.4,   19.2,    3.5,    7.0,    1.1,    0.8,   84.6,   82.6,   15.4,   17.4,    111,      8,      5,.,     16,     29,      9,     15,     25,     12,      9,      4,.,     58,     78,    42.5,    22.8,    55.4,    34.9,    42.1,    22.6,    54.5,    34.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240227,2024-02-27,090741,CME ,00,090 ,  166484,   50594,   22721,     814,   48504,   71137,    3981,   16581,   31196,    4858,   10248,    2824,    1173,  136753,  138704,   29731,   27780,    8818,      -9,    1014,     784,     925,    7552,     165,    3920,   -1353,    1735,     497,     553,     262,    8279,   10712,     539,   -1894,  100.0,   30.4,   13.6,    0.5,   29.1,   42.7,    2.4,   10.0,   18.7,    2.9,    6.2,    1.7,    0.7,   82.1,   83.3,   17.9,   16.7,    102,      6,      7,.,     15,     28,      9,     13,     22,     10,      6,      5,.,     52,     72,    47.4,    23.3,    59.8,    36.2,    46.9,    23.3,    57.6,    35.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240220,2024-02-20,090741,CME ,00,090 ,  157666,   50603,   21707,      30,   47579,   63585,    3816,   12661,   32549,    3123,    9751,    2271,     911,  128474,  127992,   29192,   29674,   -3853,   -1547,    2221,    -297,     572,    5456,     219,   -1481,   -9198,    -162,    -391,    -332,     285,   -2802,   -1808,   -1051,   -2045,  100.0,   32.1,   13.8,    0.0,   30.2,   40.3,    2.4,    8.0,   20.6,    2.0,    6.2,    1.4,    0.6,   81.5,   81.2,   18.5,   18.8,    100,      6,      8,.,     14,     28,      7,     14,     21,     11,      5,      4,.,     50,     71,    48.5,    23.5,    58.4,    35.6,    48.5,    23.5,    57.3,    35.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240213,2024-02-13,090741,CME ,00,090 ,  161519,   52150,   19486,     327,   47007,   58129,    3597,   14142,   41747,    3285,   10142,    2603,     626,  131276,  129800,   30243,   31719,    1401,    1551,   -9248,    -156,   -5696,    1540,     774,    4408,    3561,     794,     190,    -200,      59,    1924,   -2876,    -523,    4277,  100.0,   32.3,   12.1,    0.2,   29.1,   36.0,    2.2,    8.8,   25.8,    2.0,    6.3,    1.6,    0.4,   81.3,   80.4,   18.7,   19.6,    102,      8,      8,.,     14,     22,      6,     13,     28,     11,      5,      4,.,     52,     72,    47.5,    21.8,    57.1,    33.5,    47.5,    21.8,    56.1,    33.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240206,2024-02-06,090741,CME ,00,090 ,  160118,   50599,   28734,     483,   52703,   56589,    2823,    9734,   38186,    2491,    9952,    2803,     567,  129352,  132676,   30766,   27442,     742,    1511,   -5832,     297,    6458,    1786,    -165,   -6875,     698,    1068,    -252,     926,     -34,    2008,   -1256,   -1266,    1998,  100.0,   31.6,   17.9,    0.3,   32.9,   35.3,    1.8,    6.1,   23.8,    1.6,    6.2,    1.8,    0.4,   80.8,   82.9,   19.2,   17.1,    103,      7,      7,.,     17,     23,      5,     10,     29,     10,      5,      5,.,     51,     70,    47.6,    25.4,    58.6,    37.0,    47.6,    25.4,    57.5,    36.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240130,2024-01-30,090741,CME ,00,090 ,  159376,   49088,   34566,     186,   46245,   54803,    2988,   16609,   37488,    1423,   10204,    1877,     601,  127344,  133932,   32032,   25444,    4238,   -1540,    6948,    -764,    2491,   -1937,    -425,    3347,     923,    -145,     148,    -190,      -5,    3107,    4405,    1131,    -167,  100.0,   30.8,   21.7,    0.1,   29.0,   34.4,    1.9,   10.4,   23.5,    0.9,    6.4,    1.2,    0.4,   79.9,   84.0,   20.1,   16.0,    103,      5,      9,.,     17,     24,      7,     16,     22,      8,      6,      4,.,     53,     69,    45.8,    29.1,    55.8,    40.4,    45.8,    29.1,    54.3,    40.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240123,2024-01-23,090741,CME ,00,090 ,  155138,   50628,   27618,     950,   43754,   56740,    3413,   13262,   36565,    1568,   10056,    2067,     606,  124237,  129527,   30901,   25611,  -10860,    1209,   -6218,     294,   -8598,    4236,    -286,   -1309,  -10073,    -319,      25,     212,      93,   -8891,  -12061,   -1969,    1201,  100.0,   32.6,   17.8,    0.6,   28.2,   36.6,    2.2,    8.5,   23.6,    1.0,    6.5,    1.3,    0.4,   80.1,   83.5,   19.9,   16.5,    100,      8,      4,.,     17,     24,      9,     17,     20,      9,      6,      4,.,     57,     65,    47.4,    29.5,    56.9,    41.2,    47.4,    29.5,    55.4,    41.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240116,2024-01-16,090741,CME ,00,090 ,  165998,   49419,   33836,     656,   52352,   52504,    3699,   14571,   46638,    1887,   10031,    1855,     513,  133128,  141588,   32870,   24410,   -5559,    -376,   -6436,     650,   -2590,    7798,      92,   -4177,   -7696,       9,    1335,    -181,     -19,   -5076,   -5783,    -483,     224,  100.0,   29.8,   20.4,    0.4,   31.5,   31.6,    2.2,    8.8,   28.1,    1.1,    6.0,    1.1,    0.3,   80.2,   85.3,   19.8,   14.7,    107,      5,      8,.,     19,     23,      9,     15,     25,      9,      8,      4,.,     59,     69,    44.4,    27.8,    54.4,    39.0,    44.3,    27.8,    53.3,    38.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240109,2024-01-09,090741,CME ,00,090 ,  171557,   49795,   40272,       6,   54942,   44706,    3607,   18748,   54334,    1878,    8696,    2036,     532,  138204,  147371,   33353,   24186,  -12919,   -1662,    8588,     -70,   -6555,   -3296,     248,   -3695,  -21807,     194,    -938,      21,     -44,  -12522,  -16166,    -397,    3247,  100.0,   29.0,   23.5,    0.0,   32.0,   26.1,    2.1,   10.9,   31.7,    1.1,    5.1,    1.2,    0.3,   80.6,   85.9,   19.4,   14.1,    103,      6,      7,.,     23,     17,      8,     15,     25,      9,      6,      4,.,     60,     64,    42.6,    29.9,    55.4,    41.9,    42.6,    29.9,    54.5,    41.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",240102,2024-01-02,090741,CME ,00,090 ,  184476,   51457,   31684,      76,   61497,   48002,    3359,   22443,   76141,    1684,    9634,    2015,     576,  150726,  163537,   33750,   20939,    8024,   -3095,   13446,    -314,   10599,   -2619,    -413,    1402,     941,     243,     241,    -583,     -33,    8630,   10668,    -606,   -2644,  100.0,   27.9,   17.2,    0.0,   33.3,   26.0,    1.8,   12.2,   41.3,    0.9,    5.2,    1.1,    0.3,   81.7,   88.6,   18.3,   11.4,    108,      6,      7,.,     23,     19,      9,     16,     24,      8,      9,      4,.,     66,     64,    39.2,    31.9,    52.2,    47.1,    39.2,    31.9,    52.1,    47.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",241231,2024-12-31,092741,CME ,00,092 ,   89129,   59150,    2024,     632,    8991,   44968,     438,    9895,   15662,    1112,     400,     500,       0,   80618,   65336,    8511,   23793,    3175,    1207,     287,     -24,     693,     756,      -4,   -1216,    1581,     982,    -778,       0,       0,     860,    3578,    2315,    -403,  100.0,   66.4,    2.3,    0.7,   10.1,   50.5,    0.5,   11.1,   17.6,    1.2,    0.4,    0.6,    0.0,   90.5,   73.3,    9.5,   26.7,     60,     11,.,.,.,     17,.,     12,     15,      4,.,.,      0,     27,     40,    53.1,    30.5,    69.6,    43.6,    53.1,    30.0,    69.6,    43.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",241224,2024-12-24,092741,CME ,00,092 ,   85954,   57943,    1737,     656,    8298,   44212,     442,   11111,   14081,     130,    1178,     500,       0,   79758,   61758,    6196,   24196,     323,   10484,    -627,     636,   -3054,    2849,      -1,   -7376,   -1799,       1,     290,     500,       0,     980,    1559,    -657,   -1236,  100.0,   67.4,    2.0,    0.8,    9.7,   51.4,    0.5,   12.9,   16.4,    0.2,    1.4,    0.6,    0.0,   92.8,   71.8,    7.2,   28.1,     60,     10,.,.,.,     16,.,     12,     15,.,.,.,      0,     30,     38,    54.4,    31.3,    69.9,    44.3,    54.4,    30.8,    69.9,    43.8,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
