"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250318,2025-03-18,090741,CME ,00,090 ,  366899,  212211,   20082,   41629,   30932,  170389,    6233,   11578,   73941,   14212,   23419,    3335,     660,  340875,  330481,   26024,   36418,    5709,  -10340,    2824,   27722,     264,   -8328,   -3209,    4643,    4870,   -9919,     452,   -1393,   -1404,    8209,   11162,   -2500,   -5453,  100.0,   57.8,    5.5,   11.3,    8.4,   46.4,    1.7,    3.2,   20.2,    3.9,    6.4,    0.9,    0.2,   92.9,   90.1,    7.1,    9.9,    133,     10,      9,     14,     11,     37,     15,     10,     34,     14,     16,      6,      5,     77,    104,    67.2,    27.3,    74.1,    44.3,    57.9,    23.5,    63.5,    37.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250311,2025-03-11,090741,CME ,00,090 ,  361190,  222551,   17259,   13907,   30668,  178717,    9442,    6935,   69071,   24131,   22967,    4728,    2065,  332666,  319320,   28524,   41870,  -11372,   -2343,   -1404,    1306,   -1103,    -494,    3239,   -6489,   -5030,  -11389,    4665,    -480,    -430,  -12544,  -14681,    1172,    3309,  100.0,   61.6,    4.8,    3.9,    8.5,   49.5,    2.6,    1.9,   19.1,    6.7,    6.4,    1.3,    0.6,   92.1,   88.4,    7.9,   11.6,    135,     10,      7,     12,     12,     34,     16,      9,     38,     18,     17,      8,.,     77,    107,    59.3,    24.0,    69.3,    39.9,    58.9,    23.4,    66.6,    39.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250304,2025-03-04,090741,CME ,00,090 ,  372562,  224895,   18663,   12601,   31771,  179211,    6203,   13424,   74101,   35521,   18302,    5207,    2494,  345210,  334001,   27352,   38561,   27294,   11118,   -1265,    5484,   -4386,    4459,     -60,    3005,   -1113,   13669,    1065,    2225,     545,   30441,   23946,   -3147,    3348,  100.0,   60.4,    5.0,    3.4,    8.5,   48.1,    1.7,    3.6,   19.9,    9.5,    4.9,    1.4,    0.7,   92.7,   89.6,    7.3,   10.4,    148,     14,      7,     11,     12,     36,     14,     14,     41,     12,     16,      8,      5,     78,    112,    58.6,    23.0,    70.4,    37.2,    58.1,    22.9,    64.0,    36.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250225,2025-02-25,090741,CME ,00,090 ,  345268,  213777,   19928,    7117,   36157,  174752,    6263,   10418,   75214,   21852,   17236,    2982,    1949,  314769,  310056,   30499,   35212,    -533,   -4207,    4094,     545,   -1002,    1803,     -80,    2167,  -10470,    2343,   -1925,     755,     490,   -1670,    -521,    1137,     -12,  100.0,   61.9,    5.8,    2.1,   10.5,   50.6,    1.8,    3.0,   21.8,    6.3,    5.0,    0.9,    0.6,   91.2,   89.8,    8.8,   10.2,    139,     11,      9,     10,     13,     34,     13,     10,     41,     10,     15,      6,      5,     71,    106,    59.4,    24.6,    69.8,    37.9,    59.0,    24.5,    66.8,    37.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250218,2025-02-18,090741,CME ,00,090 ,  345801,  217984,   15834,    6572,   37159,  172948,    6344,    8251,   85684,   19509,   19161,    2227,    1459,  316439,  310576,   29362,   35225,   -3297,  -11653,    2124,     411,    2520,    -587,     913,    1383,   -2400,     616,     423,   -1114,     375,   -5011,     340,    1714,   -3637,  100.0,   63.0,    4.6,    1.9,   10.7,   50.0,    1.8,    2.4,   24.8,    5.6,    5.5,    0.6,    0.4,   91.5,   89.8,    8.5,   10.2,    137,     11,      8,     10,     12,     34,     12,      8,     43,     15,     16,      5,      5,     73,    106,    60.5,    25.6,    70.3,    38.0,    60.0,    25.6,    68.0,    37.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250211,2025-02-11,090741,CME ,00,090 ,  349098,  229637,   13709,    6161,   34639,  173535,    5430,    6869,   88083,   18893,   18738,    3341,    1084,  321451,  310237,   27647,   38861,  -31120,  -17487,   -1535,   -3107,      19,  -11828,    1227,     100,   -8300,   -7789,   -3218,    -144,    -161,  -30416,  -31636,    -704,     516,  100.0,   65.8,    3.9,    1.8,    9.9,   49.7,    1.6,    2.0,   25.2,    5.4,    5.4,    1.0,    0.3,   92.1,   88.9,    7.9,   11.1,    134,     10,      7,     10,     11,     34,     14,      8,     43,     12,     15,      6,      5,     68,    107,    61.8,    26.5,    73.2,    39.2,    61.4,    26.5,    70.8,    39.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250204,2025-02-04,090741,CME ,00,090 ,  380218,  247124,   15244,    9268,   34620,  185363,    4204,    6769,   96383,   26682,   21956,    3485,    1245,  351867,  341873,   28351,   38345,   17252,   15814,    2032,     691,    1358,   12683,    -590,     373,    6050,    2501,   -2465,    -262,     431,   18113,   23535,    -861,   -6283,  100.0,   65.0,    4.0,    2.4,    9.1,   48.8,    1.1,    1.8,   25.3,    7.0,    5.8,    0.9,    0.3,   92.5,   89.9,    7.5,   10.1,    149,     12,      7,     10,     11,     42,     11,      8,     47,     13,     14,      8,      5,     68,    120,    60.8,    24.7,    72.0,    36.8,    60.3,    24.6,    69.5,    36.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250128,2025-01-28,090741,CME ,00,090 ,  362966,  231310,   13212,    8577,   33262,  172680,    4794,    6396,   90333,   24181,   24421,    3747,     814,  333754,  318338,   29212,   44628,    2686,   -2478,   -3152,    -534,     -13,    6469,      67,    3219,   -5112,    2851,    -201,    -749,      79,    2990,     -80,    -304,    2766,  100.0,   63.7,    3.6,    2.4,    9.2,   47.6,    1.3,    1.8,   24.9,    6.7,    6.7,    1.0,    0.2,   92.0,   87.7,    8.0,   12.3,    139,     11,      4,      9,     12,     37,     11,     11,     40,     13,     14,     10,      5,     70,    107,    59.6,    23.6,    71.1,    36.7,    59.3,    23.5,    68.6,    36.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250121,2025-01-21,090741,CME ,00,090 ,  360280,  233788,   16364,    9111,   33275,  166210,    4727,    3177,   95445,   21330,   24622,    4496,     735,  330764,  318418,   29516,   41862,  -15370,  -16150,    1351,    1283,    3203,  -18919,    -206,   -2756,     518,    1133,   -1597,    1153,     488,  -14602,  -13200,    -768,   -2170,  100.0,   64.9,    4.5,    2.5,    9.2,   46.1,    1.3,    0.9,   26.5,    5.9,    6.8,    1.2,    0.2,   91.8,   88.4,    8.2,   11.6,    145,     10,      7,     10,     11,     40,     11,      9,     42,     12,     14,     12,      5,     67,    116,    59.9,    21.0,    70.9,    33.8,    59.5,    20.9,    69.5,    33.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250114,2025-01-14,090741,CME ,00,090 ,  375650,  249938,   15013,    7827,   30072,  185129,    4933,    5933,   94928,   20196,   26219,    3343,     247,  345366,  331618,   30284,   44032,   -3588,  -12363,    1364,    1714,    1735,   -3730,    -318,    1008,   -5067,    1629,    2928,     323,     170,   -3497,   -3915,     -91,     327,  100.0,   66.5,    4.0,    2.1,    8.0,   49.3,    1.3,    1.6,   25.3,    5.4,    7.0,    0.9,    0.1,   91.9,   88.3,    8.1,   11.7,    140,     10,      7,     10,     11,     40,     11,     10,     42,     14,     12,      8,.,     68,    109,    61.8,    24.9,    71.8,    37.5,    61.6,    24.7,    70.7,    37.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",250107,2025-01-07,090741,CME ,00,090 ,  379238,  262300,   13650,    6113,   28337,  188860,    5251,    4925,   99994,   18568,   23291,    3020,      77,  348862,  335532,   30376,   43706,    -478,    5866,    -211,     758,    1489,    -239,   -2333,   -4704,    7179,   -1025,    -685,   -5468,     -42,    -676,   -1381,     198,     903,  100.0,   69.2,    3.6,    1.6,    7.5,   49.8,    1.4,    1.3,   26.4,    4.9,    6.1,    0.8,    0.0,   92.0,   88.5,    8.0,   11.5,    135,     11,      5,      9,     10,     40,     11,      8,     45,     16,     10,      6,.,     62,    110,    63.2,    26.5,    73.4,    39.6,    63.0,    26.3,    72.7,    39.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250923,2025-09-23,092741,CME ,00,092 ,   84459,   42599,    3503,    1564,    5428,   41883,    1012,    7935,    7538,   10099,    1000,     438,       0,   69636,   66036,   14823,   18423,     333,     475,     256,     134,     376,    1508,     -43,    1024,   -1162,    -246,       0,    -416,       0,    1720,      31,   -1387,     302,  100.0,   50.4,    4.1,    1.9,    6.4,   49.6,    1.2,    9.4,    8.9,   12.0,    1.2,    0.5,    0.0,   82.4,   78.2,   17.6,   21.8,     45,      5,      4,.,      4,     12,.,     11,      6,      5,.,.,      0,     26,     29,    51.1,    37.1,    65.6,    52.0,    49.3,    34.6,    58.3,    47.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250916,2025-09-16,092741,CME ,00,092 ,   84126,   42124,    3247,    1430,    5052,   40375,    1055,    6911,    8700,   10344,    1000,     854,       0,   67916,   66005,   16210,   18121,  -32251,   -9080,   -4647,  -20293,     362,   -6622,      41,     -89,    1748,   -1590,       0,     667,       0,  -30650,  -30696,   -1601,   -1555,  100.0,   50.1,    3.9,    1.7,    6.0,   48.0,    1.3,    8.2,   10.3,   12.3,    1.2,    1.0,    0.0,   80.7,   78.5,   19.3,   21.5,     48,      5,.,.,.,     13,.,     12,      8,      5,.,.,      0,     26,     32,    49.1,    35.0,    64.9,    50.0,    48.3,    33.1,    58.3,    44.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250909,2025-09-09,092741,CME ,00,092 ,  116377,   51204,    7895,   21723,    4690,   46997,    1014,    7000,    6952,   11935,    1000,     187,       0,   98566,   96701,   17811,   19676,   24132,    -458,     687,   20096,   -1231,     749,      -3,     -41,    1542,    2137,       0,    -263,       0,   20500,   24945,    3632,    -813,  100.0,   44.0,    6.8,   18.7,    4.0,   40.4,    0.9,    6.0,    6.0,   10.3,    0.9,    0.2,    0.0,   84.7,   83.1,   15.3,   16.9,     46,      8,      5,      7,.,     12,.,     11,      6,      8,.,.,      0,     29,     33,    52.5,    44.1,    67.5,    56.3,    40.3,    30.7,    47.8,    40.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250902,2025-09-02,092741,CME ,00,092 ,   92245,   51662,    7208,    1626,    5921,   46248,    1017,    7041,    5409,    9798,    1000,     449,       0,   78065,   71756,   14180,   20489,    2252,     -65,      46,     -41,    -561,     260,      41,    2157,     815,     197,       0,      -2,       0,    1728,    1315,     524,     937,  100.0,   56.0,    7.8,    1.8,    6.4,   50.1,    1.1,    7.6,    5.9,   10.6,    1.1,    0.5,    0.0,   84.6,   77.8,   15.4,   22.2,     49,      8,      4,.,      4,     13,.,      9,      8,      5,.,.,      0,     28,     30,    50.2,    40.4,    64.5,    55.3,    50.1,    39.3,    59.4,    51.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250826,2025-08-26,092741,CME ,00,092 ,   89993,   51727,    7162,    1667,    6482,   45988,     976,    4884,    4595,    9601,    1000,     452,       0,   76337,   70441,   13656,   19552,    -922,    -580,     -34,     131,    -725,      82,       1,     -97,    -123,     323,       0,     -11,       0,    -947,     369,      25,   -1291,  100.0,   57.5,    8.0,    1.9,    7.2,   51.1,    1.1,    5.4,    5.1,   10.7,    1.1,    0.5,    0.0,   84.8,   78.3,   15.2,   21.7,     47,      8,      5,      4,      4,     13,.,      8,      6,      4,.,.,      0,     26,     30,    51.6,    41.3,    66.4,    56.4,    51.5,    40.2,    60.6,    51.7,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250819,2025-08-19,092741,CME ,00,092 ,   90915,   52307,    7196,    1536,    7207,   45906,     975,    4980,    4718,    9278,    1000,     462,       0,   77284,   70072,   13631,   20843,    -584,     583,    -584,      34,    -995,     624,    -102,     422,   -1563,    -712,       0,    -489,       0,    -769,   -2792,     185,    2208,  100.0,   57.5,    7.9,    1.7,    7.9,   50.5,    1.1,    5.5,    5.2,   10.2,    1.1,    0.5,    0.0,   85.0,   77.1,   15.0,   22.9,     46,      8,      4,.,      4,     13,.,      8,      6,      4,.,.,      0,     26,     28,    51.6,    41.0,    66.0,    55.5,    51.5,    39.9,    61.4,    50.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250812,2025-08-12,092741,CME ,00,092 ,   91499,   51724,    7780,    1502,    8202,   45282,    1077,    4558,    6281,    9990,    1000,     951,       0,   78053,   72864,   13446,   18635,      24,     428,    -135,    -367,       4,    2198,      34,    -787,   -2304,    -271,       0,     415,       0,    -959,    -430,     983,     454,  100.0,   56.5,    8.5,    1.6,    9.0,   49.5,    1.2,    5.0,    6.9,   10.9,    1.1,    1.0,    0.0,   85.3,   79.6,   14.7,   20.4,     46,      8,      4,.,      4,     12,.,      5,      9,      7,.,.,      0,     28,     30,    51.1,    39.6,    66.3,    54.1,    51.0,    38.4,    62.0,    49.3,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250805,2025-08-05,092741,CME ,00,092 ,   91475,   51296,    7915,    1869,    8198,   43084,    1043,    5346,    8585,   10261,    1000,     537,       0,   79012,   73294,   12463,   18181,     284,    3465,    -132,     374,    1315,    2167,      48,   -1756,    -102,   -2185,       0,    -402,       0,    1261,    -231,    -977,     515,  100.0,   56.1,    8.7,    2.0,    9.0,   47.1,    1.1,    5.8,    9.4,   11.2,    1.1,    0.6,    0.0,   86.4,   80.1,   13.6,   19.9,     49,      9,      4,.,      4,     12,.,      8,      9,      6,.,.,      0,     27,     32,    51.1,    38.4,    67.0,    53.2,    50.9,    37.1,    62.5,    47.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250729,2025-07-29,092741,CME ,00,092 ,   91191,   47830,    8047,    1495,    6883,   40917,     995,    7102,    8687,   12445,    1000,     938,       0,   77751,   73524,   13440,   17667,    -544,    3226,      82,    -672,    -239,      27,      11,     648,    -528,   -1009,    -250,      32,       0,    1714,   -2057,   -2258,    1513,  100.0,   52.5,    8.8,    1.6,    7.5,   44.9,    1.1,    7.8,    9.5,   13.6,    1.1,    1.0,    0.0,   85.3,   80.6,   14.7,   19.4,     49,      8,      5,.,.,     10,.,     11,      8,      6,.,.,      0,     29,     30,    47.4,    38.3,    63.1,    52.8,    47.0,    36.5,    58.0,    47.2,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250722,2025-07-22,092741,CME ,00,092 ,   91735,   44604,    7964,    2167,    7122,   40890,     984,    6454,    9215,   13455,    1250,     906,       0,   76037,   75581,   15698,   16154,    3618,    1106,   -1175,     645,     673,     419,      10,   -1170,    1433,    1738,       0,       0,       0,    3001,    3069,     617,     549,  100.0,   48.6,    8.7,    2.4,    7.8,   44.6,    1.1,    7.0,   10.0,   14.7,    1.4,    1.0,    0.0,   82.9,   82.4,   17.1,   17.6,     46,      7,      5,.,.,     12,.,      9,      7,      6,.,.,      0,     25,     30,    44.7,    37.5,    61.1,    53.4,    44.4,    35.9,    55.3,    46.7,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250715,2025-07-15,092741,CME ,00,092 ,   88117,   43498,    9139,    1523,    6449,   40471,     974,    7624,    7783,   11717,    1250,     906,       0,   73035,   72513,   15082,   15604,    1043,    2776,    2629,    -224,     -38,   -3290,     -61,     326,    1900,    -301,       0,     -60,       0,    2477,     593,   -1434,     450,  100.0,   49.4,   10.4,    1.7,    7.3,   45.9,    1.1,    8.7,    8.8,   13.3,    1.4,    1.0,    0.0,   82.9,   82.3,   17.1,   17.7,     52,      8,      5,.,      4,     13,.,     13,      6,      6,.,.,      0,     30,     31,    44.9,    38.4,    60.1,    53.4,    44.7,    37.3,    54.0,    48.5,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250708,2025-07-08,092741,CME ,00,092 ,   87074,   40723,    6511,    1747,    6487,   43761,    1035,    7298,    5882,   12019,    1250,     966,       0,   70558,   71920,   16516,   15154,   -3152,     639,     133,   -2157,    -115,     327,     130,     803,     674,   -2020,       0,    -270,       0,   -2720,   -3182,    -432,      30,  100.0,   46.8,    7.5,    2.0,    7.4,   50.3,    1.2,    8.4,    6.8,   13.8,    1.4,    1.1,    0.0,   81.0,   82.6,   19.0,   17.4,     50,      7,      4,.,      4,     15,.,     12,      5,      6,.,.,      0,     28,     32,    43.8,    38.9,    59.9,    51.7,    43.5,    36.3,    52.8,    46.0,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250701,2025-07-01,092741,CME ,00,092 ,   90226,   40084,    6377,    3903,    6602,   43434,     905,    6495,    5208,   14038,    1250,    1236,       0,   73278,   75102,   16948,   15124,    4091,    2863,    1831,      96,     303,     348,      70,   -1374,     885,    1285,    -403,     180,       0,    2840,    4695,    1251,    -604,  100.0,   44.4,    7.1,    4.3,    7.3,   48.1,    1.0,    7.2,    5.8,   15.6,    1.4,    1.4,    0.0,   81.2,   83.2,   18.8,   16.8,     49,      8,      4,.,      4,     15,.,     10,      5,      6,.,.,      0,     28,     31,    42.7,    37.6,    60.4,    51.4,    40.9,    34.4,    50.0,    43.6,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250624,2025-06-24,092741,CME ,00,092 ,   86135,   37221,    4547,    3807,    6299,   43086,     835,    7869,    4324,   12753,    1653,    1056,       0,   70438,   70408,   15697,   15727,    5479,    -304,    -227,     540,     211,    1141,      55,    1416,    -223,    3665,     153,       0,       0,    5736,    4950,    -257,     529,  100.0,   43.2,    5.3,    4.4,    7.3,   50.0,    1.0,    9.1,    5.0,   14.8,    1.9,    1.2,    0.0,   81.8,   81.7,   18.2,   18.3,     46,      6,      4,.,.,     14,.,     10,      5,      5,.,.,      0,     26,     30,    43.1,    39.2,    62.0,    52.2,    41.0,    35.8,    51.1,    44.5,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250617,2025-06-17,092741,CME ,00,092 ,   80656,   37525,    4774,    3267,    6088,   41945,     780,    6453,    4547,    9089,    1500,    1056,       0,   64702,   65458,   15954,   15198,  -17931,   -4278,   -6857,   -4046,     133,    -789,      17,   -4082,     322,   -5098,     500,    -960,      -2,  -16857,  -17413,   -1074,    -518,  100.0,   46.5,    5.9,    4.1,    7.5,   52.0,    1.0,    8.0,    5.6,   11.3,    1.9,    1.3,    0.0,   80.2,   81.2,   19.8,   18.8,     46,      7,.,.,.,     14,.,      9,      6,      5,.,.,      0,     25,     30,    44.3,    38.0,    60.5,    50.2,    42.3,    36.9,    52.7,    46.7,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250610,2025-06-10,092741,CME ,00,092 ,   98587,   41803,   11631,    7313,    5955,   42734,     763,   10535,    4225,   14187,    1000,    2016,       2,   81559,   82871,   17028,   15716,    4316,    -182,    -937,    2541,   -1424,    4164,      44,    2543,    -798,     188,       0,    -222,       0,    3710,    4979,     606,    -663,  100.0,   42.4,   11.8,    7.4,    6.0,   43.3,    0.8,   10.7,    4.3,   14.4,    1.0,    2.0,    0.0,   82.7,   84.1,   17.3,   15.9,     51,      9,      4,      6,.,     14,.,     12,      6,      8,.,.,.,     31,     37,    43.2,    36.3,    57.5,    52.1,    38.5,    34.9,    46.7,    44.6,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",250603,2025-06-03,092741,CME ,00,092 ,   94271,   41985,   12568,    4773,    7379,   38570,     719,    7992,    5023,   14000,    1000,    2238,       2,   77849,   77892,   16422,   16379,    7898,   -1475,   -2196,    1586,    -381,    1786,     -30,    1775,     164,    5094,       0,     328,       0,    6569,    6732,    1329,    1166,  100.0,   44.5,   13.3,    5.1,    7.8,   40.9,    0.8,    8.5,    5.3,   14.9,    1.1,    2.4,    0.0,   82.6,   82.6,   17.4,   17.4,     48,      9,      4,      4,.,     12,.,     12,      4,      8,.,.,.,     29,     33,    43.8,    35.7,    60.5,    51.9,    40.8,    34.3,    51.2,    44.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
