"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160621,2016-06-21,090741,CME ,00,090 ,  118157,       0,   47181,      15,   48559,   10081,    1064,   25067,   33983,    2657,    9003,    2923,     120,   86485,   98024,   31672,   20133,  -59554,    -354,  -23964,  -32859,    4950,    1110,      -1,   -1487,   14060,  -16430,    -360,     612,    -836,  -47377,  -58308,  -12177,   -1246,  100.0,    0.0,   39.9,    0.0,   41.1,    8.5,    0.9,   21.2,   28.8,    2.2,    7.6,    2.5,    0.1,   73.2,   83.0,   26.8,   17.0,     83,      0,     10,.,     11,      9,      5,     16,     23,      9,      8,      6,.,     46,     55,    37.5,    44.9,    49.5,    54.4,    37.0,    44.9,    48.9,    54.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160614,2016-06-14,090741,CME ,00,090 ,  177711,     354,   71145,   32874,   43609,    8971,    1065,   26554,   19923,   19087,    9363,    2311,     956,  133862,  156332,   43849,   21379,   42381,   -5411,    2924,   30965,   -6381,     679,     114,    7928,    6138,    4538,    -416,     584,      87,   31424,   46029,   10957,   -3648,  100.0,    0.2,   40.0,   18.5,   24.5,    5.0,    0.6,   14.9,   11.2,   10.7,    5.3,    1.3,    0.5,   75.3,   88.0,   24.7,   12.0,     89,.,     11,.,     12,      9,      6,     22,     22,     15,      7,      5,.,     57,     57,    36.9,    52.5,    48.3,    62.4,    20.6,    34.2,    28.1,    41.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160607,2016-06-07,090741,CME ,00,090 ,  135330,    5765,   68221,    1909,   49990,    8292,     951,   18626,   13785,   14549,    9779,    1727,     869,  102438,  110303,   32892,   25027,    8812,    1859,   -3438,    1251,      94,    -603,     133,   -5009,    4276,   10311,      59,     570,     162,    8860,   12662,     -48,   -3850,  100.0,    4.3,   50.4,    1.4,   36.9,    6.1,    0.7,   13.8,   10.2,   10.8,    7.2,    1.3,    0.6,   75.7,   81.5,   24.3,   18.5,     84,.,      9,      4,     10,      9,      5,     21,     19,     16,      9,      4,.,     55,     56,    32.9,    44.0,    43.8,    54.4,    32.5,    44.0,    42.2,    52.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160531,2016-05-31,090741,CME ,00,090 ,  126518,    3906,   71659,     658,   49896,    8895,     818,   23635,    9509,    4238,    9720,    1157,     707,   93578,   97641,   32940,   28877,    2729,     700,   -1312,     576,    -247,     686,      25,    1066,      -7,     448,    -156,     511,     443,    2855,    1370,    -126,    1359,  100.0,    3.1,   56.6,    0.5,   39.4,    7.0,    0.6,   18.7,    7.5,    3.3,    7.7,    0.9,    0.6,   74.0,   77.2,   26.0,   22.8,     78,.,     10,      4,      9,      8,.,     25,     11,     10,     10,.,.,     54,     44,    35.2,    49.5,    44.8,    58.9,    34.7,    49.5,    44.3,    58.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160524,2016-05-24,090741,CME ,00,090 ,  123789,    3206,   72971,      82,   50143,    8209,     793,   22569,    9516,    3790,    9876,     646,     264,   90723,   96271,   33066,   27518,    -581,    1367,   -2528,      68,    6393,    2294,       0,   -5933,   -4163,      17,    -764,     187,     190,    1338,   -3935,   -1919,    3354,  100.0,    2.6,   58.9,    0.1,   40.5,    6.6,    0.6,   18.2,    7.7,    3.1,    8.0,    0.5,    0.2,   73.3,   77.8,   26.7,   22.2,     73,.,     10,.,     10,      8,.,     19,     13,      9,     10,.,      4,     48,     43,    36.9,    51.5,    47.8,    61.4,    36.4,    51.5,    47.4,    61.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160517,2016-05-17,090741,CME ,00,090 ,  124370,    1839,   75499,      14,   43750,    5915,     793,   28502,   13679,    3773,   10640,     459,      74,   89385,  100206,   34985,   24164,    -395,     523,    2504,       0,     401,   -1713,    -124,   -3462,   -1320,     853,    -337,     459,    -117,   -2263,     542,    1868,    -937,  100.0,    1.5,   60.7,    0.0,   35.2,    4.8,    0.6,   22.9,   11.0,    3.0,    8.6,    0.4,    0.1,   71.9,   80.6,   28.1,   19.4,     74,.,      9,.,     10,      8,.,     19,     14,      8,     10,.,.,     46,     42,    36.5,    53.0,    45.9,    64.0,    36.0,    53.0,    45.4,    64.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160510,2016-05-10,090741,CME ,00,090 ,  124765,    1316,   72995,      14,   43349,    7628,     917,   31964,   14999,    2920,   10977,       0,     191,   91648,   99664,   33117,   25101,     901,   -1505,    6201,      14,    2706,    1350,     -18,    1709,   -7973,     260,      54,    -400,     149,    3369,    -417,   -2468,    1318,  100.0,    1.1,   58.5,    0.0,   34.7,    6.1,    0.7,   25.6,   12.0,    2.3,    8.8,    0.0,    0.2,   73.5,   79.9,   26.5,   20.1,     79,.,      9,.,     11,      9,.,     20,     14,      7,     14,      0,      4,     52,     42,    37.3,    51.2,    46.6,    61.8,    36.8,    51.2,    46.2,    61.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160503,2016-05-03,090741,CME ,00,090 ,  123864,    2821,   66794,       0,   40643,    6278,     935,   30255,   22972,    2660,   10923,     400,      42,   88279,  100081,   35585,   23783,    2784,    -169,    5046,       0,    -502,   -1595,      -3,    2979,   -2755,    -190,     271,       0,       1,    2387,     504,     397,    2280,  100.0,    2.3,   53.9,    0.0,   32.8,    5.1,    0.8,   24.4,   18.5,    2.1,    8.8,    0.3,    0.0,   71.3,   80.8,   28.7,   19.2,     84,.,     10,      0,     11,      7,      4,     24,     15,      8,     14,.,.,     55,     44,    35.5,    46.0,    45.5,    59.2,    35.1,    46.0,    45.0,    59.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160426,2016-04-26,090741,CME ,00,090 ,  121080,    2990,   61748,       0,   41145,    7873,     938,   27276,   25727,    2850,   10652,     400,      41,   85892,   99577,   35188,   21503,    6882,    -457,    8002,     -13,      -1,    -871,     -39,    4244,     780,     459,    1197,       0,     -73,    5317,    8245,    1565,   -1363,  100.0,    2.5,   51.0,    0.0,   34.0,    6.5,    0.8,   22.5,   21.2,    2.4,    8.8,    0.3,    0.0,   70.9,   82.2,   29.1,   17.8,     85,.,     11,      0,     11,      6,      4,     21,     19,      6,     14,.,.,     53,     45,    35.6,    44.1,    45.2,    57.5,    35.1,    44.1,    44.7,    57.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160419,2016-04-19,090741,CME ,00,090 ,  114198,    3447,   53746,      13,   41146,    8744,     977,   23032,   24947,    2391,    9455,     400,     114,   80575,   91332,   33623,   22866,    6443,     260,   11017,       6,    1108,   -1731,      -9,    1813,    -853,     224,    1712,    -500,      71,    5185,    8225,    1258,   -1782,  100.0,    3.0,   47.1,    0.0,   36.0,    7.7,    0.9,   20.2,   21.8,    2.1,    8.3,    0.4,    0.1,   70.6,   80.0,   29.4,   20.0,     77,.,     11,.,     10,      6,      4,     18,     16,      6,     13,.,      4,     48,     44,    36.7,    41.9,    47.0,    57.0,    36.2,    41.9,    46.4,    56.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160412,2016-04-12,090741,CME ,00,090 ,  107755,    3187,   42729,       7,   40038,   10475,     986,   21219,   25800,    2167,    7743,     900,      43,   75390,   83107,   32365,   24648,    2420,    1334,    7480,      -3,    -499,   -5279,       0,      60,   -1191,    -947,    -723,     488,      34,    -744,     582,    3164,    1838,  100.0,    3.0,   39.7,    0.0,   37.2,    9.7,    0.9,   19.7,   23.9,    2.0,    7.2,    0.8,    0.0,   70.0,   77.1,   30.0,   22.9,     77,.,     11,.,     10,      7,      4,     19,     16,      5,     11,.,.,     46,     44,    37.6,    37.3,    47.5,    52.3,    37.0,    37.3,    46.9,    52.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160405,2016-04-05,090741,CME ,00,090 ,  105335,    1853,   35249,      10,   40537,   15754,     986,   21159,   26991,    3114,    8466,     412,       9,   76134,   82525,   29201,   22810,    4236,    -387,    8882,     -47,     -30,    -494,     -21,    1435,   -3359,    1007,    -489,    -630,    -289,    1179,    5049,    3057,    -813,  100.0,    1.8,   33.5,    0.0,   38.5,   15.0,    0.9,   20.1,   25.6,    3.0,    8.0,    0.4,    0.0,   72.3,   78.3,   27.7,   21.7,     82,.,     11,.,     10,      8,      4,     14,     23,      8,     12,.,.,     47,     51,    38.1,    31.4,    49.2,    47.2,    37.5,    31.3,    48.6,    46.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160329,2016-03-29,090741,CME ,00,090 ,  101099,    2240,   26367,      57,   40567,   16248,    1007,   19724,   30350,    2107,    8955,    1042,     298,   74955,   77476,   26144,   23623,    2102,    -450,    4919,       0,    -858,   -3411,       0,    5827,     853,     -37,     397,    -274,     238,    5117,    2288,   -3015,    -186,  100.0,    2.2,   26.1,    0.1,   40.1,   16.1,    1.0,   19.5,   30.0,    2.1,    8.9,    1.0,    0.3,   74.1,   76.6,   25.9,   23.4,     81,.,     10,.,      9,      8,      4,     14,     23,      7,     12,.,.,     44,     53,    39.7,    30.3,    50.5,    44.9,    39.0,    30.2,    49.8,    44.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160322,2016-03-22,090741,CME ,00,090 ,   98997,    2690,   21448,      57,   41425,   19659,    1007,   13897,   29497,    2144,    8558,    1316,      60,   69838,   75188,   29159,   23809,  -70231,  -70619,  -46350,   -7347,    2466,   -3982,      12,    2125,   -6497,    -728,     886,   -2636,     -72,  -73277,  -67600,    3046,   -2631,  100.0,    2.7,   21.7,    0.1,   41.8,   19.9,    1.0,   14.0,   29.8,    2.2,    8.6,    1.3,    0.1,   70.5,   75.9,   29.5,   24.1,     76,.,     10,.,      8,      8,      4,     12,     22,      5,     11,.,      4,     40,     52,    39.3,    30.0,    48.7,    43.4,    38.6,    29.8,    48.0,    43.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160315,2016-03-15,090741,CME ,00,090 ,  169228,   73309,   67798,    7404,   38959,   23641,     995,   11772,   35994,    2872,    7672,    3952,     132,  143115,  142788,   26113,   26440,   -5119,     678,   10554,    4018,    -611,    -881,       0,     912,   -7020,  -10148,     669,     107,     -36,   -4518,   -3406,    -601,   -1713,  100.0,   43.3,   40.1,    4.4,   23.0,   14.0,    0.6,    7.0,   21.3,    1.7,    4.5,    2.3,    0.1,   84.6,   84.4,   15.4,   15.6,     77,      6,      6,      8,      8,      9,      4,     13,     22,      9,      9,      4,.,     45,     55,    53.9,    45.7,    68.0,    58.7,    49.7,    45.7,    63.7,    57.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160308,2016-03-08,090741,CME ,00,090 ,  174347,   72631,   57244,    3386,   39570,   24522,     995,   10860,   43014,   13020,    7003,    3845,     168,  147633,  146194,   26714,   28153,   15240,    1485,   11480,    2345,   -3551,   -4493,     -19,    4647,      85,    9068,   -2088,    -921,      -2,   11885,   17543,    3355,   -2303,  100.0,   41.7,   32.8,    1.9,   22.7,   14.1,    0.6,    6.2,   24.7,    7.5,    4.0,    2.2,    0.1,   84.7,   83.9,   15.3,   16.1,     83,      7,      6,      5,      9,      8,      4,     13,     26,     11,      8,      4,.,     46,     60,    49.2,    38.6,    62.7,    50.3,    48.1,    38.6,    61.1,    49.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160301,2016-03-01,090741,CME ,00,090 ,  159107,   71146,   45764,    1041,   43121,   29015,    1014,    6213,   42929,    3952,    9091,    4766,     170,  135748,  128651,   23359,   30456,    1186,      35,    7690,     -81,    4409,    1308,      -1,   -2348,   -8905,      35,    -861,     606,      18,    1206,     670,     -20,     516,  100.0,   44.7,   28.8,    0.7,   27.1,   18.2,    0.6,    3.9,   27.0,    2.5,    5.7,    3.0,    0.1,   85.3,   80.9,   14.7,   19.1,     83,      6,      6,.,      8,      9,      4,     11,     27,     10,     10,      6,.,     43,     60,    55.0,    38.8,    67.4,    52.2,    54.0,    38.7,    66.3,    52.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160223,2016-02-23,090741,CME ,00,090 ,  157921,   71111,   38074,    1122,   38712,   27707,    1015,    8561,   51834,    3917,    9952,    4160,     152,  134542,  127981,   23379,   29940,    -687,   -1023,    6554,       2,    -966,   -5233,     -64,    1419,   -1288,     -65,      60,     198,     -22,    -659,      82,     -28,    -769,  100.0,   45.0,   24.1,    0.7,   24.5,   17.5,    0.6,    5.4,   32.8,    2.5,    6.3,    2.6,    0.1,   85.2,   81.0,   14.8,   19.0,     83,      6,      6,      5,      8,      8,      4,     11,     29,      9,     10,      5,      4,     43,     62,    54.3,    38.0,    66.6,    52.4,    53.3,    38.0,    65.5,    52.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160216,2016-02-16,090741,CME ,00,090 ,  158608,   72134,   31520,    1120,   39678,   32940,    1079,    7142,   53122,    3982,    9892,    3962,     174,  135201,  127899,   23407,   30709,    1458,    -666,    8187,    -424,     417,   -2134,      52,      20,   -3744,     388,    1766,    -371,      38,    1591,    1992,    -133,    -534,  100.0,   45.5,   19.9,    0.7,   25.0,   20.8,    0.7,    4.5,   33.5,    2.5,    6.2,    2.5,    0.1,   85.2,   80.6,   14.8,   19.4,     83,      7,      5,      5,      8,     11,      4,      9,     29,      8,     10,      4,      4,     43,     61,    55.6,    40.6,    67.7,    55.3,    54.5,    40.6,    66.6,    55.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160209,2016-02-09,090741,CME ,00,090 ,  157150,   72800,   23333,    1544,   39261,   35074,    1027,    7122,   56866,    3594,    8126,    4333,     136,  133610,  125907,   23540,   31243,    -212,    -364,   13728,     -14,    -532,   -4751,     -47,    -240,     -50,     275,    -680,    -446,     114,   -1488,    8809,    1276,   -9021,  100.0,   46.3,   14.8,    1.0,   25.0,   22.3,    0.7,    4.5,   36.2,    2.3,    5.2,    2.8,    0.1,   85.0,   80.1,   15.0,   19.9,     82,      8,      4,      6,      6,     12,.,     14,     26,      8,      8,      4,      4,     44,     59,    56.3,    41.9,    68.1,    55.9,    55.2,    41.9,    66.9,    55.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160202,2016-02-02,090741,CME ,00,090 ,  157362,   73164,    9605,    1558,   39793,   39825,    1074,    7362,   56916,    3319,    8806,    4779,      22,  135098,  117098,   22264,   40264,   -7878,   -5024,    5978,     -61,    3010,   -3404,      73,   -3163,  -13646,     310,    -406,    1867,      13,   -5248,   -8870,   -2630,     992,  100.0,   46.5,    6.1,    1.0,   25.3,   25.3,    0.7,    4.7,   36.2,    2.1,    5.6,    3.0,    0.0,   85.9,   74.4,   14.1,   25.6,     89,     11,.,      5,      7,     11,      4,     11,     32,      8,      9,      5,.,     43,     65,    55.8,    40.6,    65.5,    50.4,    54.8,    40.5,    64.3,    50.1,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160126,2016-01-26,090741,CME ,00,090 ,  165240,   78188,    3627,    1619,   36783,   43229,    1001,   10525,   70562,    3009,    9212,    2912,       9,  140346,  125968,   24894,   39272,    -104,    -563,    2059,     248,    1192,   -6521,     149,    -597,    7356,     118,    -162,   -1307,       0,     385,    2102,    -489,   -2206,  100.0,   47.3,    2.2,    1.0,   22.3,   26.2,    0.6,    6.4,   42.7,    1.8,    5.6,    1.8,    0.0,   84.9,   76.2,   15.1,   23.8,     89,      9,      4,      5,      7,     10,      4,     12,     34,      9,     10,.,.,     45,     64,    52.1,    42.0,    63.5,    51.4,    51.1,    41.9,    62.3,    51.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160119,2016-01-19,090741,CME ,00,090 ,  165344,   78751,    1568,    1371,   35591,   49750,     852,   11122,   63206,    2891,    9374,    4219,       9,  139961,  123866,   25383,   41478,    -929,     382,    -504,      56,    1284,    1883,       0,   -2891,    -453,     289,   -1924,    -675,     -45,   -2849,     551,    1920,   -1480,  100.0,   47.6,    0.9,    0.8,   21.5,   30.1,    0.5,    6.7,   38.2,    1.7,    5.7,    2.6,    0.0,   84.6,   74.9,   15.4,   25.1,     90,     10,.,      5,      6,     12,.,     14,     31,      9,     10,      4,.,     45,     63,    53.4,    43.9,    64.4,    51.0,    52.3,    43.8,    63.2,    50.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160112,2016-01-12,090741,CME ,00,090 ,  166273,   78369,    2072,    1315,   34307,   47867,     852,   14013,   63659,    2602,   11298,    4894,      54,  142810,  123315,   23463,   42958,    -337,   -1883,     841,     841,    1808,   -3896,      -6,   -1100,    1175,     758,    -647,     168,     -44,    -273,    -163,     -64,    -174,  100.0,   47.1,    1.2,    0.8,   20.6,   28.8,    0.5,    8.4,   38.3,    1.6,    6.8,    2.9,    0.0,   85.9,   74.2,   14.1,   25.8,    102,     11,.,      5,      7,     13,.,     17,     36,      7,     11,      5,.,     48,     71,    52.6,    39.9,    63.2,    46.6,    51.5,    39.8,    62.1,    46.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",160105,2016-01-05,090741,CME ,00,090 ,  166610,   80252,    1231,     474,   32499,   51763,     858,   15113,   62484,    1844,   11945,    4726,      98,  143083,  123478,   23527,   43132,   -5527,   -1600,    -692,     233,     571,   -6937,      25,   -6967,    1024,    1011,      29,   -1081,     -10,   -6708,   -6427,    1181,     900,  100.0,   48.2,    0.7,    0.3,   19.5,   31.1,    0.5,    9.1,   37.5,    1.1,    7.2,    2.8,    0.1,   85.9,   74.1,   14.1,   25.9,     97,      9,      4,      5,      6,     13,.,     17,     31,      5,     12,      5,.,     46,     66,    52.5,    41.6,    62.6,    49.3,    51.9,    41.5,    61.9,    49.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",161227,2016-12-27,092741,CME ,00,092 ,   54605,   35936,    1105,       0,    1735,    4477,       0,   10996,   23911,     294,       0,       0,       0,   48961,   29787,    5644,   24818,    -580,   23710,       0,       0,       0,    -196,       0,  -24538,   -1333,     -48,       0,       0,       0,    -876,   -1577,     296,     997,  100.0,   65.8,    2.0,    0.0,    3.2,    8.2,    0.0,   20.1,   43.8,    0.5,    0.0,    0.0,    0.0,   89.7,   54.5,   10.3,   45.5,     44,      7,.,      0,.,      4,      0,     12,     17,      7,      0,      0,      0,     25,     26,    56.4,    26.6,    70.8,    38.9,    56.4,    26.6,    70.6,    38.8,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",161220,2016-12-20,092741,CME ,00,092 ,   55185,   12226,    1105,       0,    1735,    4673,       0,   35534,   25244,     342,       0,       0,       0,   49837,   31364,    5348,   23821,   -9448,  -31413,     318,    -565,     236,     735,       0,   28631,   -4651,   -5064,    -471,       0,       0,   -8646,   -9227,    -802,    -221,  100.0,   22.2,    2.0,    0.0,    3.1,    8.5,    0.0,   64.4,   45.7,    0.6,    0.0,    0.0,    0.0,   90.3,   56.8,    9.7,   43.2,     48,      5,.,      0,.,      5,      0,     15,     19,      6,      0,      0,      0,     25,     29,    56.4,    26.3,    69.7,    38.1,    56.4,    26.3,    69.6,    38.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",161213,2016-12-13,092741,CME ,00,092 ,   64633,   43639,     787,     565,    1499,    3938,       0,    6903,   29895,    5406,     471,       0,       0,   58483,   40591,    6150,   24042,    -822,   -1005,     450,      19,    -107,     293,       0,   -3145,   -4276,    4269,      25,       0,       0,      56,     755,    -878,   -1577,  100.0,   67.5,    1.2,    0.9,    2.3,    6.1,    0.0,   10.7,   46.3,    8.4,    0.7,    0.0,    0.0,   90.5,   62.8,    9.5,   37.2,     46,      7,.,      4,.,      4,      0,      8,     21,     11,.,      0,      0,     26,     35,    63.4,    25.6,    75.3,    39.0,    62.7,    24.3,    71.4,    36.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
